Date,Area,GEN,AGG,CNT
202007,서울 성북구,2,0,144
202007,서울 성북구,2,1,110
202007,서울 성북구,2,2,57
202007,서울 성북구,2,3,276
202007,서울 성북구,2,4,120
202007,서울 성북구,2,5,72
202007,서울 강북구,1,0,86
202007,서울 강북구,1,1,56
202007,서울 강북구,1,2,23
202007,서울 강북구,1,3,130
202007,서울 강북구,1,4,88
202007,서울 강북구,1,5,64
202007,서울 강북구,2,0,70
202007,서울 강북구,2,1,72
202007,서울 강북구,2,2,36
202007,서울 강북구,2,3,183
202007,서울 강북구,2,4,93
202007,서울 강북구,2,5,81
202007,서울 도봉구,1,0,63
202007,서울 도봉구,1,1,59
202007,서울 도봉구,1,2,24
202007,서울 도봉구,1,3,104
202007,서울 도봉구,1,4,47
202007,서울 도봉구,1,5,40
202007,서울 도봉구,2,0,43
202007,서울 도봉구,2,1,58
202007,서울 도봉구,2,2,40
202007,서울 도봉구,2,3,138
202007,서울 도봉구,2,4,85
202007,서울 도봉구,2,5,58
202007,서울 노원구,1,0,106
202007,서울 노원구,1,1,96
202007,서울 노원구,1,2,41
202007,서울 노원구,1,3,155
202007,서울 노원구,1,4,81
202007,서울 노원구,1,5,83
202007,서울 노원구,2,0,114
202007,서울 노원구,2,1,105
202007,서울 노원구,2,2,52
202007,서울 노원구,2,3,297
202007,서울 노원구,2,4,155
202007,서울 노원구,2,5,82
202007,서울 은평구,1,0,124
202007,서울 은평구,1,1,94
202007,서울 은평구,1,2,41
202007,서울 은평구,1,3,251
202007,서울 은평구,1,4,106
202007,서울 은평구,1,5,123
202007,서울 은평구,2,0,108
202007,서울 은평구,2,1,98
202007,서울 은평구,2,2,67
202007,서울 은평구,2,3,371
202007,서울 은평구,2,4,209
202007,서울 은평구,2,5,156
202007,서울 서대문구,1,0,82
202007,서울 서대문구,1,1,81
202007,서울 서대문구,1,2,42
202007,서울 서대문구,1,3,176
202007,서울 서대문구,1,4,85
202007,서울 서대문구,1,5,71
202007,서울 서대문구,2,0,87
202007,서울 서대문구,2,1,64
202007,서울 서대문구,2,2,36
202007,서울 서대문구,2,3,289
202007,서울 서대문구,2,4,118
202007,서울 서대문구,2,5,83
202007,서울 마포구,1,0,110
202007,서울 마포구,1,1,59
202007,서울 마포구,1,2,31
202007,서울 마포구,1,3,197
202007,서울 마포구,1,4,65
202007,서울 마포구,1,5,45
202007,서울 마포구,2,0,97
202007,서울 마포구,2,1,73
202007,서울 마포구,2,2,38
202007,서울 마포구,2,3,316
202007,서울 마포구,2,4,96
202007,서울 마포구,2,5,52
202007,서울 양천구,1,0,106
202007,서울 양천구,1,1,84
202007,서울 양천구,1,2,57
202007,서울 양천구,1,3,215
202007,서울 양천구,1,4,118
202007,서울 양천구,1,5,88
202007,서울 양천구,2,0,87
202007,서울 양천구,2,1,106
202007,서울 양천구,2,2,86
202007,서울 양천구,2,3,295
202007,서울 양천구,2,4,183
202007,서울 양천구,2,5,88
202007,서울 강서구,1,0,141
202007,서울 강서구,1,1,117
202007,서울 강서구,1,2,47
202007,서울 강서구,1,3,284
202007,서울 강서구,1,4,164
202007,서울 강서구,1,5,137
202007,서울 강서구,2,0,153
202007,서울 강서구,2,1,118
202007,서울 강서구,2,2,68
202007,서울 강서구,2,3,412
202007,서울 강서구,2,4,218
202007,서울 강서구,2,5,166
202007,서울 구로구,1,0,107
202007,서울 구로구,1,1,51
202007,서울 구로구,1,2,37
202007,서울 구로구,1,3,173
202007,서울 구로구,1,4,61
202007,서울 구로구,1,5,65
202007,서울 구로구,2,0,72
202007,서울 구로구,2,1,67
202007,서울 구로구,2,2,36
202007,서울 구로구,2,3,281
202007,서울 구로구,2,4,118
202007,서울 구로구,2,5,74
202007,서울 금천구,1,0,47
202007,서울 금천구,1,1,37
202007,서울 금천구,1,2,14
202007,서울 금천구,1,3,86
202007,서울 금천구,1,4,41
202007,서울 금천구,1,5,32
202007,서울 금천구,2,0,41
202007,서울 금천구,2,1,33
202007,서울 금천구,2,2,14
202007,서울 금천구,2,3,129
202007,서울 금천구,2,4,62
202007,서울 금천구,2,5,37
202007,서울 영등포구,1,0,120
202007,서울 영등포구,1,1,63
202007,서울 영등포구,1,2,32
202007,서울 영등포구,1,3,171
202007,서울 영등포구,1,4,69
202007,서울 영등포구,1,5,64
202007,서울 영등포구,2,0,126
202007,서울 영등포구,2,1,73
202007,서울 영등포구,2,2,15
202007,서울 영등포구,2,3,268
202007,서울 영등포구,2,4,106
202007,서울 영등포구,2,5,73
202007,서울 동작구,1,0,106
202007,서울 동작구,1,1,76
202007,서울 동작구,1,2,35
202007,서울 동작구,1,3,200
202007,서울 동작구,1,4,65
202007,서울 동작구,1,5,57
202007,서울 동작구,2,0,92
202007,서울 동작구,2,1,79
202007,서울 동작구,2,2,39
202007,서울 동작구,2,3,271
202007,서울 동작구,2,4,112
202007,서울 동작구,2,5,62
202007,서울 관악구,1,0,71
202007,서울 관악구,1,1,68
202007,서울 관악구,1,2,31
202007,서울 관악구,1,3,285
202007,서울 관악구,1,4,62
202007,서울 관악구,1,5,58
202007,서울 관악구,2,0,72
202007,서울 관악구,2,1,59
202007,서울 관악구,2,2,31
202007,서울 관악구,2,3,381
202007,서울 관악구,2,4,128
202007,서울 관악구,2,5,72
202007,서울 서초구,1,0,145
202007,서울 서초구,1,1,126
202007,서울 서초구,1,2,61
202007,서울 서초구,1,3,220
202007,서울 서초구,1,4,105
202007,서울 서초구,1,5,93
202007,서울 서초구,2,0,121
202007,서울 서초구,2,1,103
202007,서울 서초구,2,2,71
202007,서울 서초구,2,3,349
202007,서울 서초구,2,4,176
202007,서울 서초구,2,5,85
202007,서울 강남구,1,0,137
202007,서울 강남구,1,1,138
202007,서울 강남구,1,2,79
202007,서울 강남구,1,3,254
202007,서울 강남구,1,4,133
202007,서울 강남구,1,5,110
202007,서울 강남구,2,0,135
202007,서울 강남구,2,1,123
202007,서울 강남구,2,2,75
202007,서울 강남구,2,3,426
202007,서울 강남구,2,4,205
202007,서울 강남구,2,5,87
202007,서울 송파구,1,0,211
202007,서울 송파구,1,1,170
202007,서울 송파구,1,2,68
202007,서울 송파구,1,3,343
202007,서울 송파구,1,4,146
202007,서울 송파구,1,5,140
202007,서울 송파구,2,0,197
202007,서울 송파구,2,1,156
202007,서울 송파구,2,2,76
202007,서울 송파구,2,3,573
202007,서울 송파구,2,4,244
202007,서울 송파구,2,5,124
202007,서울 강동구,1,0,151
202007,서울 강동구,1,1,148
202007,서울 강동구,1,2,82
202007,서울 강동구,1,3,254
202007,서울 강동구,1,4,128
202007,서울 강동구,1,5,95
202007,서울 강동구,2,0,154
202007,서울 강동구,2,1,136
202007,서울 강동구,2,2,75
202007,서울 강동구,2,3,412
202007,서울 강동구,2,4,200
202007,서울 강동구,2,5,147
202008,서울 종로구,1,0,24
202008,서울 종로구,1,1,16
202008,서울 종로구,1,2,25
202008,서울 종로구,1,3,64
202008,서울 종로구,1,4,28
202008,서울 종로구,1,5,26
202008,서울 종로구,2,0,16
202008,서울 종로구,2,1,22
202008,서울 종로구,2,2,16
202008,서울 종로구,2,3,107
202008,서울 종로구,2,4,64
202008,서울 종로구,2,5,24
202008,서울 중구,1,0,35
202008,서울 중구,1,1,22
202008,서울 중구,1,2,11
202008,서울 중구,1,3,61
202008,서울 중구,1,4,26
202008,서울 중구,1,5,22
202008,서울 중구,2,0,37
202008,서울 중구,2,1,28
202008,서울 중구,2,2,8
202008,서울 중구,2,3,87
202008,서울 중구,2,4,27
202008,서울 중구,2,5,18
202008,서울 용산구,1,0,42
202008,서울 용산구,1,1,36
202008,서울 용산구,1,2,24
202008,서울 용산구,1,3,132
202008,서울 용산구,1,4,58
202008,서울 용산구,1,5,35
202008,서울 용산구,2,0,42
202008,서울 용산구,2,1,28
202008,서울 용산구,2,2,12
202008,서울 용산구,2,3,192
202008,서울 용산구,2,4,88
202008,서울 용산구,2,5,41
202008,서울 성동구,1,0,105
202008,서울 성동구,1,1,62
202008,서울 성동구,1,2,38
202008,서울 성동구,1,3,140
202008,서울 성동구,1,4,62
202008,서울 성동구,1,5,43
202008,서울 성동구,2,0,100
202008,서울 성동구,2,1,67
202008,서울 성동구,2,2,38
202008,서울 성동구,2,3,260
202008,서울 성동구,2,4,111
202008,서울 성동구,2,5,45
202008,서울 광진구,1,0,83
202008,서울 광진구,1,1,68
202008,서울 광진구,1,2,43
202008,서울 광진구,1,3,197
202008,서울 광진구,1,4,67
202008,서울 광진구,1,5,56
202008,서울 광진구,2,0,65
202008,서울 광진구,2,1,76
202008,서울 광진구,2,2,38
202008,서울 광진구,2,3,275
202008,서울 광진구,2,4,100
202008,서울 광진구,2,5,69
202008,서울 동대문구,1,0,83
202008,서울 동대문구,1,1,55
202008,서울 동대문구,1,2,36
202008,서울 동대문구,1,3,202
202008,서울 동대문구,1,4,65
202008,서울 동대문구,1,5,59
202008,서울 동대문구,2,0,66
202008,서울 동대문구,2,1,61
202008,서울 동대문구,2,2,37
202008,서울 동대문구,2,3,270
202008,서울 동대문구,2,4,113
202008,서울 동대문구,2,5,56
202008,서울 중랑구,1,0,100
202008,서울 중랑구,1,1,69
202008,서울 중랑구,1,2,37
202008,서울 중랑구,1,3,143
202008,서울 중랑구,1,4,62
202008,서울 중랑구,1,5,65
202008,서울 중랑구,2,0,87
202008,서울 중랑구,2,1,81
202008,서울 중랑구,2,2,30
202008,서울 중랑구,2,3,215
202008,서울 중랑구,2,4,79
202008,서울 중랑구,2,5,68
202008,서울 성북구,1,0,161
202008,서울 성북구,1,1,139
202008,서울 성북구,1,2,72
202008,서울 성북구,1,3,197
202008,서울 성북구,1,4,89
202008,서울 성북구,1,5,61
202008,서울 성북구,2,0,129
202008,서울 성북구,2,1,104
202008,서울 성북구,2,2,69
202008,서울 성북구,2,3,275
202008,서울 성북구,2,4,124
202008,서울 성북구,2,5,89
202008,서울 강북구,1,0,62
202008,서울 강북구,1,1,60
202008,서울 강북구,1,2,37
202008,서울 강북구,1,3,135
202008,서울 강북구,1,4,60
202008,서울 강북구,1,5,48
202008,서울 강북구,2,0,58
202008,서울 강북구,2,1,60
202008,서울 강북구,2,2,40
202008,서울 강북구,2,3,189
202008,서울 강북구,2,4,93
202008,서울 강북구,2,5,74
202008,서울 도봉구,1,0,49
202008,서울 도봉구,1,1,60
202008,서울 도봉구,1,2,41
202008,서울 도봉구,1,3,118
202008,서울 도봉구,1,4,49
202008,서울 도봉구,1,5,41
202008,서울 도봉구,2,0,48
202008,서울 도봉구,2,1,46
202008,서울 도봉구,2,2,29
202008,서울 도봉구,2,3,162
202008,서울 도봉구,2,4,76
202008,서울 도봉구,2,5,44
202008,서울 노원구,1,0,119
202008,서울 노원구,1,1,111
202008,서울 노원구,1,2,72
202008,서울 노원구,1,3,222
202008,서울 노원구,1,4,94
202008,서울 노원구,1,5,98
202008,서울 노원구,2,0,95
202008,서울 노원구,2,1,118
202008,서울 노원구,2,2,82
202008,서울 노원구,2,3,312
202008,서울 노원구,2,4,134
202008,서울 노원구,2,5,103
202008,서울 은평구,1,0,108
202008,서울 은평구,1,1,126
202008,서울 은평구,1,2,75
202008,서울 은평구,1,3,257
202008,서울 은평구,1,4,135
202008,서울 은평구,1,5,111
202008,서울 은평구,2,0,95
202008,서울 은평구,2,1,128
202008,서울 은평구,2,2,71
202008,서울 은평구,2,3,404
202008,서울 은평구,2,4,225
202008,서울 은평구,2,5,140
202008,서울 서대문구,1,0,103
202008,서울 서대문구,1,1,82
202008,서울 서대문구,1,2,45
202008,서울 서대문구,1,3,227
202008,서울 서대문구,1,4,94
202008,서울 서대문구,1,5,53
202008,서울 서대문구,2,0,65
202008,서울 서대문구,2,1,69
202008,서울 서대문구,2,2,45
202008,서울 서대문구,2,3,290
202008,서울 서대문구,2,4,111
202008,서울 서대문구,2,5,84
202008,서울 마포구,1,0,103
202008,서울 마포구,1,1,64
202008,서울 마포구,1,2,42
202008,서울 마포구,1,3,212
202008,서울 마포구,1,4,86
202008,서울 마포구,1,5,41
202008,서울 마포구,2,0,88
202008,서울 마포구,2,1,76
202008,서울 마포구,2,2,53
202008,서울 마포구,2,3,396
202008,서울 마포구,2,4,124
202008,서울 마포구,2,5,49
202008,서울 양천구,1,0,106
202008,서울 양천구,1,1,96
202008,서울 양천구,1,2,103
202008,서울 양천구,1,3,264
202008,서울 양천구,1,4,111
202008,서울 양천구,1,5,95
202008,서울 양천구,2,0,87
202008,서울 양천구,2,1,85
202008,서울 양천구,2,2,80
202008,서울 양천구,2,3,337
202008,서울 양천구,2,4,179
202008,서울 양천구,2,5,90
202008,서울 강서구,1,0,154
202008,서울 강서구,1,1,138
202008,서울 강서구,1,2,73
202008,서울 강서구,1,3,312
202008,서울 강서구,1,4,165
202008,서울 강서구,1,5,133
202008,서울 강서구,2,0,134
202008,서울 강서구,2,1,141
202008,서울 강서구,2,2,86
202008,서울 강서구,2,3,474
202008,서울 강서구,2,4,207
202008,서울 강서구,2,5,149
202008,서울 구로구,1,0,96
202008,서울 구로구,1,1,77
202008,서울 구로구,1,2,49
202008,서울 구로구,1,3,170
202008,서울 구로구,1,4,68
202008,서울 구로구,1,5,57
202008,서울 구로구,2,0,85
202008,서울 구로구,2,1,70
202008,서울 구로구,2,2,33
202008,서울 구로구,2,3,269
202008,서울 구로구,2,4,94
202008,서울 구로구,2,5,45
202008,서울 금천구,1,0,43
202008,서울 금천구,1,1,38
202008,서울 금천구,1,2,26
202008,서울 금천구,1,3,118
202008,서울 금천구,1,4,42
202008,서울 금천구,1,5,36
202008,서울 금천구,2,0,43
202008,서울 금천구,2,1,44
202008,서울 금천구,2,2,16
202008,서울 금천구,2,3,158
202008,서울 금천구,2,4,76
202008,서울 금천구,2,5,32
202008,서울 영등포구,1,0,113
202008,서울 영등포구,1,1,67
202008,서울 영등포구,1,2,28
202008,서울 영등포구,1,3,194
202008,서울 영등포구,1,4,76
202008,서울 영등포구,1,5,57
202008,서울 영등포구,2,0,112
202008,서울 영등포구,2,1,54
202008,서울 영등포구,2,2,40
202008,서울 영등포구,2,3,299
202008,서울 영등포구,2,4,111
202008,서울 영등포구,2,5,61
202008,서울 동작구,1,0,114
202008,서울 동작구,1,1,80
202008,서울 동작구,1,2,38
202008,서울 동작구,1,3,214
202008,서울 동작구,1,4,71
202008,서울 동작구,1,5,62
202008,서울 동작구,2,0,83
202008,서울 동작구,2,1,85
202008,서울 동작구,2,2,34
202008,서울 동작구,2,3,321
202008,서울 동작구,2,4,99
202008,서울 동작구,2,5,82
202008,서울 관악구,1,0,67
202008,서울 관악구,1,1,57
202008,서울 관악구,1,2,32
202008,서울 관악구,1,3,296
202008,서울 관악구,1,4,67
202008,서울 관악구,1,5,68
202008,서울 관악구,2,0,54
202008,서울 관악구,2,1,67
202008,서울 관악구,2,2,45
202008,서울 관악구,2,3,411
202008,서울 관악구,2,4,110
202008,서울 관악구,2,5,70
202008,서울 서초구,1,0,112
202008,서울 서초구,1,1,120
202008,서울 서초구,1,2,93
202008,서울 서초구,1,3,219
202008,서울 서초구,1,4,109
202008,서울 서초구,1,5,86
202008,서울 서초구,2,0,96
202008,서울 서초구,2,1,111
202008,서울 서초구,2,2,80
202008,서울 서초구,2,3,376
202008,서울 서초구,2,4,179
202008,서울 서초구,2,5,88
202008,서울 강남구,1,0,151
202008,서울 강남구,1,1,137
202008,서울 강남구,1,2,100
202008,서울 강남구,1,3,272
202008,서울 강남구,1,4,121
202008,서울 강남구,1,5,91
202008,서울 강남구,2,0,140
202008,서울 강남구,2,1,126
202008,서울 강남구,2,2,101
202008,서울 강남구,2,3,445
202008,서울 강남구,2,4,202
202008,서울 강남구,2,5,101
202008,서울 송파구,1,0,194
202008,서울 송파구,1,1,201
202008,서울 송파구,1,2,98
202008,서울 송파구,1,3,381
202008,서울 송파구,1,4,163
202008,서울 송파구,1,5,134
202008,서울 송파구,2,0,189
202008,서울 송파구,2,1,169
202008,서울 송파구,2,2,107
202008,서울 송파구,2,3,563
202008,서울 송파구,2,4,261
202008,서울 송파구,2,5,144
202008,서울 강동구,1,0,149
202008,서울 강동구,1,1,147
202008,서울 강동구,1,2,87
202008,서울 강동구,1,3,279
202008,서울 강동구,1,4,149
202008,서울 강동구,1,5,133
202008,서울 강동구,2,0,130
202008,서울 강동구,2,1,128
202008,서울 강동구,2,2,92
202008,서울 강동구,2,3,419
202008,서울 강동구,2,4,234
202008,서울 강동구,2,5,150
202009,서울 종로구,1,0,18
202009,서울 종로구,1,1,15
202009,서울 종로구,1,2,16
202009,서울 종로구,1,3,67
202009,서울 종로구,1,4,29
202009,서울 종로구,1,5,18
202009,서울 종로구,2,0,24
202009,서울 종로구,2,1,27
202009,서울 종로구,2,2,12
202009,서울 종로구,2,3,100
202009,서울 종로구,2,4,42
202009,서울 종로구,2,5,25
202009,서울 중구,1,0,29
202009,서울 중구,1,1,20
202009,서울 중구,1,2,13
202009,서울 중구,1,3,50
202009,서울 중구,1,4,20
202009,서울 중구,1,5,19
202009,서울 중구,2,0,41
202009,서울 중구,2,1,24
202009,서울 중구,2,2,16
202009,서울 중구,2,3,105
202009,서울 중구,2,4,30
202009,서울 중구,2,5,27
202009,서울 용산구,1,0,55
202009,서울 용산구,1,1,25
202009,서울 용산구,1,2,20
202009,서울 용산구,1,3,136
202009,서울 용산구,1,4,49
202009,서울 용산구,1,5,43
202009,서울 용산구,2,0,53
202009,서울 용산구,2,1,30
202009,서울 용산구,2,2,18
202009,서울 용산구,2,3,203
202009,서울 용산구,2,4,92
202009,서울 용산구,2,5,51
202009,서울 성동구,1,0,127
202009,서울 성동구,1,1,71
202009,서울 성동구,1,2,34
202009,서울 성동구,1,3,141
202009,서울 성동구,1,4,62
202009,서울 성동구,1,5,53
202009,서울 성동구,2,0,111
202009,서울 성동구,2,1,75
202009,서울 성동구,2,2,24
202009,서울 성동구,2,3,262
202009,서울 성동구,2,4,104
202009,서울 성동구,2,5,59
202009,서울 광진구,1,0,107
202009,서울 광진구,1,1,73
202009,서울 광진구,1,2,40
202009,서울 광진구,1,3,169
202009,서울 광진구,1,4,64
202009,서울 광진구,1,5,62
202009,서울 광진구,2,0,83
202009,서울 광진구,2,1,82
202009,서울 광진구,2,2,49
202009,서울 광진구,2,3,314
202009,서울 광진구,2,4,110
202009,서울 광진구,2,5,52
202009,서울 동대문구,1,0,98
202009,서울 동대문구,1,1,84
202009,서울 동대문구,1,2,41
202009,서울 동대문구,1,3,177
202009,서울 동대문구,1,4,66
202009,서울 동대문구,1,5,63
202009,서울 동대문구,2,0,89
202009,서울 동대문구,2,1,64
202009,서울 동대문구,2,2,34
202009,서울 동대문구,2,3,309
202009,서울 동대문구,2,4,102
202009,서울 동대문구,2,5,58
202009,서울 중랑구,1,0,112
202009,서울 중랑구,1,1,80
202009,서울 중랑구,1,2,36
202009,서울 중랑구,1,3,133
202009,서울 중랑구,1,4,56
202009,서울 중랑구,1,5,50
202009,서울 중랑구,2,0,111
202009,서울 중랑구,2,1,72
202009,서울 중랑구,2,2,37
202009,서울 중랑구,2,3,234
202009,서울 중랑구,2,4,91
202009,서울 중랑구,2,5,55
202009,서울 성북구,1,0,140
202009,서울 성북구,1,1,124
202009,서울 성북구,1,2,49
202009,서울 성북구,1,3,188
202009,서울 성북구,1,4,78
202009,서울 성북구,1,5,64
202009,서울 성북구,2,0,138
202009,서울 성북구,2,1,122
202009,서울 성북구,2,2,59
202009,서울 성북구,2,3,320
202009,서울 성북구,2,4,139
202009,서울 성북구,2,5,70
202009,서울 강북구,1,0,80
202009,서울 강북구,1,1,63
202009,서울 강북구,1,2,32
202009,서울 강북구,1,3,122
202009,서울 강북구,1,4,71
202009,서울 강북구,1,5,75
202009,서울 강북구,2,0,84
202009,서울 강북구,2,1,70
202009,서울 강북구,2,2,38
202009,서울 강북구,2,3,197
202009,서울 강북구,2,4,107
202009,서울 강북구,2,5,71
202009,서울 도봉구,1,0,60
202009,서울 도봉구,1,1,51
202009,서울 도봉구,1,2,24
202009,서울 도봉구,1,3,113
202009,서울 도봉구,1,4,51
202009,서울 도봉구,1,5,46
202009,서울 도봉구,2,0,61
202009,서울 도봉구,2,1,39
202009,서울 도봉구,2,2,27
202009,서울 도봉구,2,3,180
202009,서울 도봉구,2,4,72
202009,서울 도봉구,2,5,52
202009,서울 노원구,1,0,150
202009,서울 노원구,1,1,121
202009,서울 노원구,1,2,76
202009,서울 노원구,1,3,210
202009,서울 노원구,1,4,94
202009,서울 노원구,1,5,97
202009,서울 노원구,2,0,129
202009,서울 노원구,2,1,115
202009,서울 노원구,2,2,73
202009,서울 노원구,2,3,309
202009,서울 노원구,2,4,171
202009,서울 노원구,2,5,96
202009,서울 은평구,1,0,152
202009,서울 은평구,1,1,110
202009,서울 은평구,1,2,78
202009,서울 은평구,1,3,305
202009,서울 은평구,1,4,133
202009,서울 은평구,1,5,146
202009,서울 은평구,2,0,127
202009,서울 은평구,2,1,102
202009,서울 은평구,2,2,75
202009,서울 은평구,2,3,420
202009,서울 은평구,2,4,262
202009,서울 은평구,2,5,127
202009,서울 서대문구,1,0,114
202009,서울 서대문구,1,1,70
202009,서울 서대문구,1,2,39
202009,서울 서대문구,1,3,174
202009,서울 서대문구,1,4,89
202009,서울 서대문구,1,5,76
202009,서울 서대문구,2,0,97
202009,서울 서대문구,2,1,88
202009,서울 서대문구,2,2,38
202009,서울 서대문구,2,3,301
202009,서울 서대문구,2,4,122
202009,서울 서대문구,2,5,73
202009,서울 마포구,1,0,139
202009,서울 마포구,1,1,70
202009,서울 마포구,1,2,47
202009,서울 마포구,1,3,217
202009,서울 마포구,1,4,52
202009,서울 마포구,1,5,42
202009,서울 마포구,2,0,102
202009,서울 마포구,2,1,78
202009,서울 마포구,2,2,49
202009,서울 마포구,2,3,356
202009,서울 마포구,2,4,103
202009,서울 마포구,2,5,48
202009,서울 양천구,1,0,113
202009,서울 양천구,1,1,111
202009,서울 양천구,1,2,91
202009,서울 양천구,1,3,276
202009,서울 양천구,1,4,111
202009,서울 양천구,1,5,96
202009,서울 양천구,2,0,98
202009,서울 양천구,2,1,105
202009,서울 양천구,2,2,82
202009,서울 양천구,2,3,362
202009,서울 양천구,2,4,173
202009,서울 양천구,2,5,112
202009,서울 강서구,1,0,184
202009,서울 강서구,1,1,144
202009,서울 강서구,1,2,57
202009,서울 강서구,1,3,313
202009,서울 강서구,1,4,159
202009,서울 강서구,1,5,135
202009,서울 강서구,2,0,171
202009,서울 강서구,2,1,115
202009,서울 강서구,2,2,74
202009,서울 강서구,2,3,503
202009,서울 강서구,2,4,232
202009,서울 강서구,2,5,145
202009,서울 구로구,1,0,125
202009,서울 구로구,1,1,63
202009,서울 구로구,1,2,31
202009,서울 구로구,1,3,188
202009,서울 구로구,1,4,78
202009,서울 구로구,1,5,69
202009,서울 구로구,2,0,107
202009,서울 구로구,2,1,73
202009,서울 구로구,2,2,33
202009,서울 구로구,2,3,256
202009,서울 구로구,2,4,124
202009,서울 구로구,2,5,70
202009,서울 금천구,1,0,48
202009,서울 금천구,1,1,46
202009,서울 금천구,1,2,24
202009,서울 금천구,1,3,114
202009,서울 금천구,1,4,51
202009,서울 금천구,1,5,42
202009,서울 금천구,2,0,52
202009,서울 금천구,2,1,31
202009,서울 금천구,2,2,20
202009,서울 금천구,2,3,146
202009,서울 금천구,2,4,64
202009,서울 금천구,2,5,35
202009,서울 영등포구,1,0,171
202009,서울 영등포구,1,1,69
202009,서울 영등포구,1,2,38
202009,서울 영등포구,1,3,173
202009,서울 영등포구,1,4,78
202009,서울 영등포구,1,5,60
202009,서울 영등포구,2,0,163
202009,서울 영등포구,2,1,77
202009,서울 영등포구,2,2,46
202009,서울 영등포구,2,3,286
202009,서울 영등포구,2,4,128
202009,서울 영등포구,2,5,70
202009,서울 동작구,1,0,141
202009,서울 동작구,1,1,95
202009,서울 동작구,1,2,50
202009,서울 동작구,1,3,213
202009,서울 동작구,1,4,66
202009,서울 동작구,1,5,43
202009,서울 동작구,2,0,123
202009,서울 동작구,2,1,85
202009,서울 동작구,2,2,44
202009,서울 동작구,2,3,344
202009,서울 동작구,2,4,127
202009,서울 동작구,2,5,57
202009,서울 관악구,1,0,82
202009,서울 관악구,1,1,59
202009,서울 관악구,1,2,35
202009,서울 관악구,1,3,282
202009,서울 관악구,1,4,76
202009,서울 관악구,1,5,62
202009,서울 관악구,2,0,84
202009,서울 관악구,2,1,76
202009,서울 관악구,2,2,39
202009,서울 관악구,2,3,402
202009,서울 관악구,2,4,110
202009,서울 관악구,2,5,77
202009,서울 서초구,1,0,151
202009,서울 서초구,1,1,135
202009,서울 서초구,1,2,79
202009,서울 서초구,1,3,227
202009,서울 서초구,1,4,127
202009,서울 서초구,1,5,102
202009,서울 서초구,2,0,135
202009,서울 서초구,2,1,130
202009,서울 서초구,2,2,83
202009,서울 서초구,2,3,360
202009,서울 서초구,2,4,185
202009,서울 서초구,2,5,107
202009,서울 강남구,1,0,181
202009,서울 강남구,1,1,162
202009,서울 강남구,1,2,120
202009,서울 강남구,1,3,289
202009,서울 강남구,1,4,134
202009,서울 강남구,1,5,96
202009,서울 강남구,2,0,168
202009,서울 강남구,2,1,154
202009,서울 강남구,2,2,119
202009,서울 강남구,2,3,481
202009,서울 강남구,2,4,198
202009,서울 강남구,2,5,100
202009,서울 송파구,1,0,272
202009,서울 송파구,1,1,193
202009,서울 송파구,1,2,114
202009,서울 송파구,1,3,415
202009,서울 송파구,1,4,150
202009,서울 송파구,1,5,125
202009,서울 송파구,2,0,215
202009,서울 송파구,2,1,170
202009,서울 송파구,2,2,106
202009,서울 송파구,2,3,632
202009,서울 송파구,2,4,249
202009,서울 송파구,2,5,124
202009,서울 강동구,1,0,206
202009,서울 강동구,1,1,156
202009,서울 강동구,1,2,85
202009,서울 강동구,1,3,272
202009,서울 강동구,1,4,129
202009,서울 강동구,1,5,97
202009,서울 강동구,2,0,166
202009,서울 강동구,2,1,148
202009,서울 강동구,2,2,83
202009,서울 강동구,2,3,414
202009,서울 강동구,2,4,216
202009,서울 강동구,2,5,115
202010,서울 종로구,1,0,31
202010,서울 종로구,1,1,24
202010,서울 종로구,1,2,11
202010,서울 종로구,1,3,49
202010,서울 종로구,1,4,33
202010,서울 종로구,1,5,22
202010,서울 종로구,2,0,31
202010,서울 종로구,2,1,14
202010,서울 종로구,2,2,11
202010,서울 종로구,2,3,100
202010,서울 종로구,2,4,44
202010,서울 종로구,2,5,31
202010,서울 중구,1,0,43
202010,서울 중구,1,1,27
202010,서울 중구,1,2,8
202010,서울 중구,1,3,61
202010,서울 중구,1,4,16
202010,서울 중구,1,5,28
202010,서울 중구,2,0,34
202010,서울 중구,2,1,28
202010,서울 중구,2,2,8
202010,서울 중구,2,3,89
202010,서울 중구,2,4,31
202010,서울 중구,2,5,16
202010,서울 용산구,1,0,60
202010,서울 용산구,1,1,27
202010,서울 용산구,1,2,17
202010,서울 용산구,1,3,97
202010,서울 용산구,1,4,44
202010,서울 용산구,1,5,45
202010,서울 용산구,2,0,54
202010,서울 용산구,2,1,21
202010,서울 용산구,2,2,20
202010,서울 용산구,2,3,178
202010,서울 용산구,2,4,60
202010,서울 용산구,2,5,45
202010,서울 성동구,1,0,132
202010,서울 성동구,1,1,47
202010,서울 성동구,1,2,27
202010,서울 성동구,1,3,133
202010,서울 성동구,1,4,58
202010,서울 성동구,1,5,50
202010,서울 성동구,2,0,119
202010,서울 성동구,2,1,56
202010,서울 성동구,2,2,23
202010,서울 성동구,2,3,205
202010,서울 성동구,2,4,89
202010,서울 성동구,2,5,34
202010,서울 광진구,1,0,102
202010,서울 광진구,1,1,71
202010,서울 광진구,1,2,40
202010,서울 광진구,1,3,149
202010,서울 광진구,1,4,72
202010,서울 광진구,1,5,51
202010,서울 광진구,2,0,89
202010,서울 광진구,2,1,68
