Area,Mang,Code,Place,Date_hour,SO2,CO,O3,NO2,PM10,PM25,Add,Date
서울 동대문구,도시대기,111152,동대문구,2021031312,0.003,0.5,0.04,0.024,64,36,서울 동대문구 천호대로13길 43,20210313
서울 동대문구,도시대기,111152,동대문구,2021031412,0.003,0.7,0.035,0.027,93,62,서울 동대문구 천호대로13길 43,20210314
서울 동대문구,도시대기,111152,동대문구,2021031512,0.005,0.9,0.022,0.051,108,68,서울 동대문구 천호대로13길 43,20210315
서울 동대문구,도시대기,111152,동대문구,2021031612,0.002,0.3,0.036,0.014,112,10,서울 동대문구 천호대로13길 43,20210316
서울 동대문구,도시대기,111152,동대문구,2021031712,0.003,0.4,0.026,0.025,95,14,서울 동대문구 천호대로13길 43,20210317
서울 동대문구,도시대기,111152,동대문구,2021031812,0.003,0.5,0.025,0.04,94,31,서울 동대문구 천호대로13길 43,20210318
서울 동대문구,도시대기,111152,동대문구,2021031912,0.003,0.4,0.035,0.019,57,12,서울 동대문구 천호대로13길 43,20210319
서울 동대문구,도시대기,111152,동대문구,2021032012,0.002,0.4,0.022,0.03,24,8,서울 동대문구 천호대로13길 43,20210320
서울 동대문구,도시대기,111152,동대문구,2021032112,0.002,0.4,0.039,0.011,57,37,서울 동대문구 천호대로13길 43,20210321
서울 동대문구,도시대기,111152,동대문구,2021032212,0.003,0.3,0.039,0.011,36,10,서울 동대문구 천호대로13길 43,20210322
서울 동대문구,도시대기,111152,동대문구,2021032312,0.004,0.6,0.028,0.028,87,30,서울 동대문구 천호대로13길 43,20210323
서울 동대문구,도시대기,111152,동대문구,2021032412,0.003,0.4,0.041,0.024,58,19,서울 동대문구 천호대로13길 43,20210324
서울 동대문구,도시대기,111152,동대문구,2021032512,0.004,0.5,0.045,0.033,59,27,서울 동대문구 천호대로13길 43,20210325
서울 동대문구,도시대기,111152,동대문구,2021032612,0.005,1,0.037,0.054,130,72,서울 동대문구 천호대로13길 43,20210326
서울 동대문구,도시대기,111152,동대문구,2021032712,0.004,0.7,0.015,0.057,79,39,서울 동대문구 천호대로13길 43,20210327
서울 동대문구,도시대기,111152,동대문구,2021032812,0.002,0.5,0.027,0.017,13,9,서울 동대문구 천호대로13길 43,20210328
서울 동대문구,도시대기,111152,동대문구,2021032912,0.002,0.3,0.038,0.013,232,20,서울 동대문구 천호대로13길 43,20210329
서울 동대문구,도시대기,111152,동대문구,2021033012,0.003,0.4,0.028,0.032,97,19,서울 동대문구 천호대로13길 43,20210330
서울 동대문구,도시대기,111152,동대문구,2021033112,0.003,0.4,0.035,0.029,46,17,서울 동대문구 천호대로13길 43,20210331
서울 동대문구,도로변대기,111154,홍릉로,2021030112,0.003,0.5,0.008,0.039,10,3,서울 동대문구 홍릉로 1,20210301
서울 동대문구,도로변대기,111154,홍릉로,2021030212,0.003,0.4,0.026,0.022,10,3,서울 동대문구 홍릉로 1,20210302
서울 동대문구,도로변대기,111154,홍릉로,2021030312,0.004,0.5,0.016,0.04,46,20,서울 동대문구 홍릉로 1,20210303
서울 동대문구,도로변대기,111154,홍릉로,2021030412,0.003,0.6,0.005,0.059,50,27,서울 동대문구 홍릉로 1,20210304
서울 동대문구,도로변대기,111154,홍릉로,2021030512,0.004,0.6,0.011,0.065,61,28,서울 동대문구 홍릉로 1,20210305
서울 동대문구,도로변대기,111154,홍릉로,2021030612,0.003,0.4,0.029,0.021,30,8,서울 동대문구 홍릉로 1,20210306
서울 동대문구,도로변대기,111154,홍릉로,2021030712,0.002,0.4,0.03,0.018,22,10,서울 동대문구 홍릉로 1,20210307
서울 동대문구,도로변대기,111154,홍릉로,2021030812,0.003,0.5,0.021,0.04,47,24,서울 동대문구 홍릉로 1,20210308
서울 동대문구,도로변대기,111154,홍릉로,2021030912,0.004,0.7,0.009,0.064,55,26,서울 동대문구 홍릉로 1,20210309
서울 동대문구,도로변대기,111154,홍릉로,2021031012,0.004,0.6,0.033,0.042,80,46,서울 동대문구 홍릉로 1,20210310
서울 동대문구,도로변대기,111154,홍릉로,2021031112,0.008,1,0.033,0.06,139,94,서울 동대문구 홍릉로 1,20210311
서울 동대문구,도로변대기,111154,홍릉로,2021031212,0.005,0.8,0.027,0.051,103,60,서울 동대문구 홍릉로 1,20210312
서울 동대문구,도로변대기,111154,홍릉로,2021031312,0.004,0.5,0.032,0.042,68,38,서울 동대문구 홍릉로 1,20210313
서울 동대문구,도로변대기,111154,홍릉로,2021031412,0.004,0.7,0.03,0.036,94,67,서울 동대문구 홍릉로 1,20210314
서울 동대문구,도로변대기,111154,홍릉로,2021031512,0.005,0.9,0.015,0.062,106,70,서울 동대문구 홍릉로 1,20210315
서울 동대문구,도로변대기,111154,홍릉로,2021031612,0.003,0.4,0.028,0.031,108,11,서울 동대문구 홍릉로 1,20210316
서울 동대문구,도로변대기,111154,홍릉로,2021031712,0.003,0.5,0.021,0.033,97,16,서울 동대문구 홍릉로 1,20210317
서울 동대문구,도로변대기,111154,홍릉로,2021031812,0.004,0.5,0.022,0.043,96,31,서울 동대문구 홍릉로 1,20210318
서울 동대문구,도로변대기,111154,홍릉로,2021031912,0.004,0.3,0.027,0.03,61,10,서울 동대문구 홍릉로 1,20210319
서울 동대문구,도로변대기,111154,홍릉로,2021032012,0.002,0.5,0.014,0.037,24,11,서울 동대문구 홍릉로 1,20210320
서울 동대문구,도로변대기,111154,홍릉로,2021032112,0.003,0.4,0.034,0.017,52,30,서울 동대문구 홍릉로 1,20210321
서울 동대문구,도로변대기,111154,홍릉로,2021032212,0.003,0.4,0.03,0.025,35,7,서울 동대문구 홍릉로 1,20210322
서울 동대문구,도로변대기,111154,홍릉로,2021032312,0.005,0.8,0.015,0.051,96,35,서울 동대문구 홍릉로 1,20210323
서울 동대문구,도로변대기,111154,홍릉로,2021032412,0.004,0.5,0.028,0.048,58,17,서울 동대문구 홍릉로 1,20210324
서울 동대문구,도로변대기,111154,홍릉로,2021032512,0.005,0.5,0.029,0.051,70,32,서울 동대문구 홍릉로 1,20210325
서울 동대문구,도로변대기,111154,홍릉로,2021032612,0.006,0.9,0.026,0.073,114,68,서울 동대문구 홍릉로 1,20210326
서울 동대문구,도로변대기,111154,홍릉로,2021032712,0.005,0.8,0.009,0.069,65,31,서울 동대문구 홍릉로 1,20210327
서울 동대문구,도로변대기,111154,홍릉로,2021032812,0.003,0.6,0.026,0.028,13,9,서울 동대문구 홍릉로 1,20210328
서울 동대문구,도로변대기,111154,홍릉로,2021032912,0.003,0.5,0.029,0.018,174,22,서울 동대문구 홍릉로 1,20210329
서울 동대문구,도로변대기,111154,홍릉로,2021033012,0.004,0.6,0.019,0.043,105,22,서울 동대문구 홍릉로 1,20210330
서울 동대문구,도로변대기,111154,홍릉로,2021033112,0.004,0.5,0.026,0.041,52,19,서울 동대문구 홍릉로 1,20210331
서울 성북구,도시대기,111161,성북구,2021030112,0.003,0.5,0.017,0.025,4,6,서울 성북구 삼양로2길 70,20210301
서울 성북구,도시대기,111161,성북구,2021030212,0.003,0.5,0.023,0.023,5,3,서울 성북구 삼양로2길 70,20210302
서울 성북구,도시대기,111161,성북구,2021030312,0.003,0.6,0.014,0.033,47,27,서울 성북구 삼양로2길 70,20210303
서울 성북구,도시대기,111161,성북구,2021030412,0.003,0.7,0.007,0.042,58,29,서울 성북구 삼양로2길 70,20210304
서울 성북구,도시대기,111161,성북구,2021030512,0.004,0.8,0.014,0.043,57,29,서울 성북구 삼양로2길 70,20210305
서울 성북구,도시대기,111161,성북구,2021030612,0.003,0.6,0.028,0.02,36,9,서울 성북구 삼양로2길 70,20210306
서울 성북구,도시대기,111161,성북구,2021030712,0.003,0.6,0.029,0.015,15,9,서울 성북구 삼양로2길 70,20210307
서울 성북구,도시대기,111161,성북구,2021030812,0.003,0.7,0.022,0.029,44,26,서울 성북구 삼양로2길 70,20210308
서울 성북구,도시대기,111161,성북구,2021030912,0.003,0.6,0.017,0.041,43,23,서울 성북구 삼양로2길 70,20210309
서울 성북구,도시대기,111161,성북구,2021031012,0.003,0.7,0.03,0.033,94,59,서울 성북구 삼양로2길 70,20210310
서울 성북구,도시대기,111161,성북구,2021031112,0.005,1,0.031,0.051,136,92,서울 성북구 삼양로2길 70,20210311
서울 성북구,도시대기,111161,성북구,2021031212,0.004,0.9,0.027,0.038,119,71,서울 성북구 삼양로2길 70,20210312
서울 성북구,도시대기,111161,성북구,2021031312,0.003,0.7,0.032,0.027,66,38,서울 성북구 삼양로2길 70,20210313
서울 성북구,도시대기,111161,성북구,2021031412,0.003,0.8,0.03,0.028,92,65,서울 성북구 삼양로2길 70,20210314
서울 성북구,도시대기,111161,성북구,2021031512,0.004,1.1,0.019,0.047,112,71,서울 성북구 삼양로2길 70,20210315
서울 성북구,도시대기,111161,성북구,2021031612,0.003,0.5,0.03,0.017,137,13,서울 성북구 삼양로2길 70,20210316
서울 성북구,도시대기,111161,성북구,2021031712,,,,,,,서울 성북구 삼양로2길 70,20210317
서울 성북구,도시대기,111161,성북구,2021031812,0.003,0.6,0.026,0.033,113,34,서울 성북구 삼양로2길 70,20210318
서울 성북구,도시대기,111161,성북구,2021031912,0.003,0.5,0.025,0.025,66,15,서울 성북구 삼양로2길 70,20210319
서울 성북구,도시대기,111161,성북구,2021032012,0.003,,0.02,0.029,20,8,서울 성북구 삼양로2길 70,20210320
서울 성북구,도시대기,111161,성북구,2021032112,0.003,,0.034,0.013,48,37,서울 성북구 삼양로2길 70,20210321
서울 성북구,도시대기,111161,성북구,2021032212,0.003,,0.033,0.014,44,8,서울 성북구 삼양로2길 70,20210322
서울 성북구,도시대기,111161,성북구,2021032312,0.004,,0.019,0.034,120,36,서울 성북구 삼양로2길 70,20210323
서울 성북구,도시대기,111161,성북구,2021032412,0.003,,0.032,0.03,68,20,서울 성북구 삼양로2길 70,20210324
서울 성북구,도시대기,111161,성북구,2021032512,0.003,,0.028,0.044,85,32,서울 성북구 삼양로2길 70,20210325
서울 성북구,도시대기,111161,성북구,2021032612,0.005,,0.025,0.054,132,61,서울 성북구 삼양로2길 70,20210326
서울 성북구,도시대기,111161,성북구,2021032712,0.003,,0.012,0.054,84,32,서울 성북구 삼양로2길 70,20210327
서울 성북구,도시대기,111161,성북구,2021032812,0.002,,0.024,0.024,12,11,서울 성북구 삼양로2길 70,20210328
서울 성북구,도시대기,111161,성북구,2021032912,0.003,,0.03,0.018,234,28,서울 성북구 삼양로2길 70,20210329
서울 성북구,도시대기,111161,성북구,2021033012,0.003,,0.021,0.036,92,25,서울 성북구 삼양로2길 70,20210330
서울 성북구,도시대기,111161,성북구,2021033112,0.003,,0.027,0.031,48,16,서울 성북구 삼양로2길 70,20210331
서울 성북구,도로변대기,111162,정릉로,2021030112,0.002,0.4,0.014,0.035,13,6,서울 성북구 돈암동 8-164번지,20210301
서울 성북구,도로변대기,111162,정릉로,2021030212,0.002,0.4,0.023,0.026,13,10,서울 성북구 돈암동 8-164번지,20210302
서울 성북구,도로변대기,111162,정릉로,2021030312,0.003,0.5,0.013,0.042,49,32,서울 성북구 돈암동 8-164번지,20210303
서울 성북구,도로변대기,111162,정릉로,2021030412,0.003,0.5,0.006,0.052,51,32,서울 성북구 돈암동 8-164번지,20210304
서울 성북구,도로변대기,111162,정릉로,2021030512,0.004,0.6,0.014,0.053,61,39,서울 성북구 돈암동 8-164번지,20210305
서울 성북구,도로변대기,111162,정릉로,2021030612,0.003,0.4,0.028,0.028,38,21,서울 성북구 돈암동 8-164번지,20210306
서울 성북구,도로변대기,111162,정릉로,2021030712,0.002,0.4,0.029,0.023,24,18,서울 성북구 돈암동 8-164번지,20210307
서울 성북구,도로변대기,111162,정릉로,2021030812,0.003,0.5,0.02,0.04,52,35,서울 성북구 돈암동 8-164번지,20210308
서울 성북구,도로변대기,111162,정릉로,2021030912,0.003,0.5,0.015,0.05,58,38,서울 성북구 돈암동 8-164번지,20210309
서울 성북구,도로변대기,111162,정릉로,2021031012,,,,,,,서울 성북구 돈암동 8-164번지,20210310
서울 성북구,도로변대기,111162,정릉로,2021031112,0.006,1,0.026,0.071,156,121,서울 성북구 돈암동 8-164번지,20210311
서울 성북구,도로변대기,111162,정릉로,2021031212,0.004,0.9,0.024,0.054,114,77,서울 성북구 돈암동 8-164번지,20210312
서울 성북구,도로변대기,111162,정릉로,2021031312,0.002,0.5,0.034,0.035,66,42,서울 성북구 돈암동 8-164번지,20210313
서울 성북구,도로변대기,111162,정릉로,2021031412,0.003,0.7,0.029,0.037,95,71,서울 성북구 돈암동 8-164번지,20210314
서울 성북구,도로변대기,111162,정릉로,2021031512,0.004,0.9,0.016,0.06,112,83,서울 성북구 돈암동 8-164번지,20210315
서울 성북구,도로변대기,111162,정릉로,2021031612,0.002,0.3,0.029,0.028,119,14,서울 성북구 돈암동 8-164번지,20210316
서울 성북구,도로변대기,111162,정릉로,2021031712,0.003,0.5,0.018,0.039,101,18,서울 성북구 돈암동 8-164번지,20210317
서울 성북구,도로변대기,111162,정릉로,2021031812,0.004,0.5,0.023,0.046,94,34,서울 성북구 돈암동 8-164번지,20210318
서울 성북구,도로변대기,111162,정릉로,2021031912,0.003,0.4,0.026,0.032,59,17,서울 성북구 돈암동 8-164번지,20210319
서울 성북구,도로변대기,111162,정릉로,2021032012,0.002,0.5,0.013,0.05,48,10,서울 성북구 돈암동 8-164번지,20210320
서울 성북구,도로변대기,111162,정릉로,2021032112,0.002,0.5,0.038,0.022,55,42,서울 성북구 돈암동 8-164번지,20210321
서울 성북구,도로변대기,111162,정릉로,2021032212,0.002,0.3,0.034,0.023,38,11,서울 성북구 돈암동 8-164번지,20210322
서울 성북구,도로변대기,111162,정릉로,2021032312,0.004,0.7,0.026,0.044,96,35,서울 성북구 돈암동 8-164번지,20210323
서울 성북구,도로변대기,111162,정릉로,2021032412,0.003,0.5,0.033,0.047,64,24,서울 성북구 돈암동 8-164번지,20210324
서울 성북구,도로변대기,111162,정릉로,2021032512,0.003,0.6,0.035,0.056,69,34,서울 성북구 돈암동 8-164번지,20210325
서울 성북구,도로변대기,111162,정릉로,2021032612,0.004,1,0.034,0.072,130,82,서울 성북구 돈암동 8-164번지,20210326
서울 성북구,도로변대기,111162,정릉로,2021032712,0.004,0.6,0.018,0.067,74,39,서울 성북구 돈암동 8-164번지,20210327
서울 성북구,도로변대기,111162,정릉로,2021032812,0.002,0.6,0.02,0.043,21,10,서울 성북구 돈암동 8-164번지,20210328
서울 성북구,도로변대기,111162,정릉로,2021032912,0.002,0.5,0.032,0.027,260,27,서울 성북구 돈암동 8-164번지,20210329
서울 성북구,도로변대기,111162,정릉로,2021033012,0.003,0.5,0.029,0.041,85,21,서울 성북구 돈암동 8-164번지,20210330
서울 성북구,도로변대기,111162,정릉로,2021033112,0.003,0.4,0.033,0.04,45,18,서울 성북구 돈암동 8-164번지,20210331
서울 도봉구,도시대기,111171,도봉구,2021030112,0.002,0.2,0.029,0.012,3,4,서울 도봉구 시루봉로2길 34,20210301
서울 도봉구,도시대기,111171,도봉구,2021030212,0.003,0.3,0.03,0.016,,7,서울 도봉구 시루봉로2길 34,20210302
서울 도봉구,도시대기,111171,도봉구,2021030312,0.003,0.4,0.017,0.026,33,29,서울 도봉구 시루봉로2길 34,20210303
서울 도봉구,도시대기,111171,도봉구,2021030412,0.003,0.4,0.011,0.035,43,29,서울 도봉구 시루봉로2길 34,20210304
서울 도봉구,도시대기,111171,도봉구,2021030512,0.004,0.3,0.036,0.017,26,15,서울 도봉구 시루봉로2길 34,20210305
서울 도봉구,도시대기,111171,도봉구,2021030612,0.003,0.3,0.037,0.011,20,13,서울 도봉구 시루봉로2길 34,20210306
서울 도봉구,도시대기,111171,도봉구,2021030712,0.003,0.3,0.034,0.011,12,10,서울 도봉구 시루봉로2길 34,20210307
서울 도봉구,도시대기,111171,도봉구,2021030812,0.003,0.3,0.034,0.016,33,22,서울 도봉구 시루봉로2길 34,20210308
서울 도봉구,도시대기,111171,도봉구,2021030912,0.003,0.5,0.02,0.037,38,33,서울 도봉구 시루봉로2길 34,20210309
서울 도봉구,도시대기,111171,도봉구,2021031012,,,,,,,서울 도봉구 시루봉로2길 34,20210310
서울 도봉구,도시대기,111171,도봉구,2021031112,0.007,0.8,0.039,0.043,135,110,서울 도봉구 시루봉로2길 34,20210311
서울 도봉구,도시대기,111171,도봉구,2021031212,0.005,0.6,0.044,0.023,98,68,서울 도봉구 시루봉로2길 34,20210312
서울 도봉구,도시대기,111171,도봉구,2021031312,0.003,0.4,0.043,0.016,56,37,서울 도봉구 시루봉로2길 34,20210313
서울 도봉구,도시대기,111171,도봉구,2021031412,0.003,0.6,0.039,0.02,74,69,서울 도봉구 시루봉로2길 34,20210314
서울 도봉구,도시대기,111171,도봉구,2021031512,0.005,0.8,0.026,0.038,109,91,서울 도봉구 시루봉로2길 34,20210315
서울 도봉구,도시대기,111171,도봉구,2021031612,0.003,0.2,0.04,0.01,140,15,서울 도봉구 시루봉로2길 34,20210316
서울 도봉구,도시대기,111171,도봉구,2021031712,0.003,0.3,0.029,0.017,106,17,서울 도봉구 시루봉로2길 34,20210317
서울 도봉구,도시대기,111171,도봉구,2021031812,0.004,0.4,0.032,0.027,99,38,서울 도봉구 시루봉로2길 34,20210318
서울 도봉구,도시대기,111171,도봉구,2021031912,0.003,0.3,0.035,0.014,54,17,서울 도봉구 시루봉로2길 34,20210319
서울 도봉구,도시대기,111171,도봉구,2021032012,0.002,0.2,0.029,0.017,8,7,서울 도봉구 시루봉로2길 34,20210320
서울 도봉구,도시대기,111171,도봉구,2021032112,0.003,0.3,0.041,0.006,48,38,서울 도봉구 시루봉로2길 34,20210321
서울 도봉구,도시대기,111171,도봉구,2021032212,0.003,0.2,0.04,0.007,31,10,서울 도봉구 시루봉로2길 34,20210322
서울 도봉구,도시대기,111171,도봉구,2021032312,0.005,0.5,0.023,0.028,107,43,서울 도봉구 시루봉로2길 34,20210323
서울 도봉구,도시대기,111171,도봉구,2021032412,0.004,0.3,0.04,0.023,60,24,서울 도봉구 시루봉로2길 34,20210324
서울 도봉구,도시대기,111171,도봉구,2021032512,0.004,0.4,0.03,0.036,66,38,서울 도봉구 시루봉로2길 34,20210325
서울 도봉구,도시대기,111171,도봉구,2021032612,0.005,0.6,0.039,0.035,106,70,서울 도봉구 시루봉로2길 34,20210326
서울 도봉구,도시대기,111171,도봉구,2021032712,0.004,0.5,0.028,0.034,55,31,서울 도봉구 시루봉로2길 34,20210327
서울 도봉구,도시대기,111171,도봉구,2021032812,0.003,0.5,0.027,0.019,,8,서울 도봉구 시루봉로2길 34,20210328
서울 도봉구,도시대기,111171,도봉구,2021032912,0.003,0.2,0.042,0.008,208,23,서울 도봉구 시루봉로2길 34,20210329
서울 도봉구,도시대기,111171,도봉구,2021033012,0.003,0.3,0.036,0.019,74,17,서울 도봉구 시루봉로2길 34,20210330
서울 도봉구,도시대기,111171,도봉구,2021033112,0.003,0.3,0.044,0.015,37,9,서울 도봉구 시루봉로2길 34,20210331
서울 은평구,도시대기,111181,은평구,2021030112,0.003,0.5,0.014,0.025,4,5,서울 은평구 진흥로 215,20210301
서울 은평구,도시대기,111181,은평구,2021030212,,,,,,,서울 은평구 진흥로 215,20210302
서울 은평구,도시대기,111181,은평구,2021030312,0.004,0.5,0.017,0.03,44,29,서울 은평구 진흥로 215,20210303
서울 은평구,도시대기,111181,은평구,2021030412,0.003,0.5,0.014,0.034,33,29,서울 은평구 진흥로 215,20210304
서울 은평구,도시대기,111181,은평구,2021030512,0.003,0.4,0.037,0.019,35,23,서울 은평구 진흥로 215,20210305
서울 은평구,도시대기,111181,은평구,2021030612,0.003,0.4,0.037,0.013,30,20,서울 은평구 진흥로 215,20210306
서울 은평구,도시대기,111181,은평구,2021030712,0.003,0.4,0.038,0.011,21,14,서울 은평구 진흥로 215,20210307
서울 은평구,도시대기,111181,은평구,2021030812,0.003,0.7,0.017,0.037,54,36,서울 은평구 진흥로 215,20210308
서울 은평구,도시대기,111181,은평구,2021030912,0.003,0.5,0.029,0.027,44,31,서울 은평구 진흥로 215,20210309
서울 은평구,도시대기,111181,은평구,2021031012,0.004,0.6,0.046,0.023,90,64,서울 은평구 진흥로 215,20210310
서울 은평구,도시대기,111181,은평구,2021031112,0.007,0.9,0.037,0.05,130,106,서울 은평구 진흥로 215,20210311
서울 은평구,도시대기,111181,은평구,2021031212,0.004,0.8,0.026,0.039,110,72,서울 은평구 진흥로 215,20210312
서울 은평구,도시대기,111181,은평구,2021031312,0.003,0.6,0.05,0.017,62,40,서울 은평구 진흥로 215,20210313
서울 은평구,도시대기,111181,은평구,2021031412,0.003,0.7,0.043,0.019,96,80,서울 은평구 진흥로 215,20210314
서울 은평구,도시대기,111181,은평구,2021031512,0.004,0.8,0.032,0.038,102,83,서울 은평구 진흥로 215,20210315
서울 은평구,도시대기,111181,은평구,2021031612,0.003,0.3,0.043,0.01,164,21,서울 은평구 진흥로 215,20210316
서울 은평구,도시대기,111181,은평구,2021031712,0.003,0.4,0.031,0.02,110,25,서울 은평구 진흥로 215,20210317
서울 은평구,도시대기,111181,은평구,2021031812,0.004,0.5,0.029,0.032,110,43,서울 은평구 진흥로 215,20210318
서울 은평구,도시대기,111181,은평구,2021031912,0.003,0.4,0.039,0.016,61,22,서울 은평구 진흥로 215,20210319
서울 은평구,도시대기,111181,은평구,2021032012,0.003,0.4,0.025,0.022,13,11,서울 은평구 진흥로 215,20210320
서울 은평구,도시대기,111181,은평구,2021032112,0.003,0.4,0.046,0.009,49,35,서울 은평구 진흥로 215,20210321
서울 은평구,도시대기,111181,은평구,2021032212,0.003,0.3,0.044,0.01,37,11,서울 은평구 진흥로 215,20210322
서울 은평구,도시대기,111181,은평구,2021032312,0.005,0.6,0.033,0.023,109,43,서울 은평구 진흥로 215,20210323
서울 은평구,도시대기,111181,은평구,2021032412,0.004,0.5,0.046,0.021,57,20,서울 은평구 진흥로 215,20210324
서울 은평구,도시대기,111181,은평구,2021032512,0.004,0.6,0.042,0.035,77,47,서울 은평구 진흥로 215,20210325
서울 은평구,도시대기,111181,은평구,2021032612,0.005,0.9,0.026,0.051,127,76,서울 은평구 진흥로 215,20210326
서울 은평구,도시대기,111181,은평구,2021032712,0.004,0.5,0.042,0.025,52,27,서울 은평구 진흥로 215,20210327
서울 은평구,도시대기,111181,은평구,2021032812,0.003,0.6,0.032,0.018,17,10,서울 은평구 진흥로 215,20210328
서울 은평구,도시대기,111181,은평구,2021032912,0.003,0.4,0.043,0.011,208,24,서울 은평구 진흥로 215,20210329
서울 은평구,도시대기,111181,은평구,2021033012,0.003,0.4,0.039,0.021,60,15,서울 은평구 진흥로 215,20210330
서울 은평구,도시대기,111181,은평구,2021033112,0.003,0.5,0.035,0.027,49,18,서울 은평구 진흥로 215,20210331
서울 서대문구,도시대기,111191,서대문구,2021030112,0.004,0.4,0.026,0.016,,6,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210301
서울 서대문구,도시대기,111191,서대문구,2021030212,0.004,0.3,0.039,0.005,3,,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210302
서울 서대문구,도시대기,111191,서대문구,2021030312,0.006,0.6,0.016,0.032,40,,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210303
서울 서대문구,도시대기,111191,서대문구,2021030412,0.005,0.6,0.011,0.038,43,32,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210304
서울 서대문구,도시대기,111191,서대문구,2021030512,0.006,0.5,0.029,0.024,33,21,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210305
서울 서대문구,도시대기,111191,서대문구,2021030612,0.005,0.4,0.032,0.016,26,18,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210306
서울 서대문구,도시대기,111191,서대문구,2021030712,0.004,0.4,0.036,0.009,16,10,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210307
서울 서대문구,도시대기,111191,서대문구,2021030812,0.005,0.7,0.017,0.037,49,37,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210308
서울 서대문구,도시대기,111191,서대문구,2021030912,0.005,0.5,0.026,0.029,43,29,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210309
서울 서대문구,도시대기,111191,서대문구,2021031012,0.005,0.6,0.041,0.025,82,61,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210310
서울 서대문구,도시대기,111191,서대문구,2021031112,0.009,1.1,0.032,0.054,134,113,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210311
서울 서대문구,도시대기,111191,서대문구,2021031212,0.006,0.9,0.03,0.037,103,74,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210312
서울 서대문구,도시대기,111191,서대문구,2021031312,0.004,0.5,0.045,0.017,58,41,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210313
서울 서대문구,도시대기,111191,서대문구,2021031412,0.005,0.8,0.034,0.023,85,84,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210314
서울 서대문구,도시대기,111191,서대문구,2021031512,0.005,0.9,0.029,0.037,96,85,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210315
서울 서대문구,도시대기,111191,서대문구,2021031612,0.004,0.3,0.039,0.007,161,17,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210316
서울 서대문구,도시대기,111191,서대문구,2021031712,0.004,0.4,0.031,0.015,99,18,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210317
서울 서대문구,도시대기,111191,서대문구,2021031812,0.005,0.6,0.027,0.033,100,41,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210318
서울 서대문구,도시대기,111191,서대문구,2021031912,0.004,0.4,0.035,0.018,56,18,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210319
서울 서대문구,도시대기,111191,서대문구,2021032012,0.003,0.4,0.031,0.016,10,10,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210320
서울 서대문구,도시대기,111191,서대문구,2021032112,0.003,0.5,0.041,0.009,44,35,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210321
서울 서대문구,도시대기,111191,서대문구,2021032212,0.004,0.3,0.041,0.007,33,11,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210322
서울 서대문구,도시대기,111191,서대문구,2021032312,0.006,0.6,0.028,0.025,103,45,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210323
서울 서대문구,도시대기,111191,서대문구,2021032412,0.005,0.5,0.042,0.022,53,23,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210324
서울 서대문구,도시대기,111191,서대문구,2021032512,0.005,0.6,0.041,0.035,73,43,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210325
서울 서대문구,도시대기,111191,서대문구,2021032612,0.007,0.9,0.028,0.052,107,77,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210326
서울 서대문구,도시대기,111191,서대문구,2021032712,0.005,0.5,0.037,0.029,50,30,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210327
서울 서대문구,도시대기,111191,서대문구,2021032812,0.003,0.7,0.03,0.018,,,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210328
서울 서대문구,도시대기,111191,서대문구,2021032912,0.004,0.4,0.04,0.01,212,31,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210329
서울 서대문구,도시대기,111191,서대문구,2021033012,0.004,0.4,0.04,0.015,54,16,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210330
서울 서대문구,도시대기,111191,서대문구,2021033112,0.004,0.5,0.036,0.023,43,18,서울 서대문구 세검정로4길 32(홍제3동 주민센터),20210331
서울 마포구,도시대기,111201,마포구,2021030112,0.002,0.5,0.015,0.032,16,5,서울 마포구 포은로 6길 10,20210301
서울 마포구,도시대기,111201,마포구,2021030212,0.003,0.4,0.023,0.022,14,9,서울 마포구 포은로 6길 10,20210302
