지역,측정소명,측정소코드,측정일시,SO2,CO,O3,NO2,PM10,주소
서울,중구,111121,20130101,0.006,0.8,0.007,0.039,37,서울 중구 서소문동
서울,중구,111121,20130102,0.006,0.5,0.03,0.01,14,서울 중구 서소문동
서울,중구,111121,20130103,0.007,0.6,0.023,0.017,20,서울 중구 서소문동
서울,중구,111121,20130104,0.009,1.2,0.009,0.048,42,서울 중구 서소문동
서울,중구,111121,20130105,0.008,1.6,0.005,0.074,62,서울 중구 서소문동
서울,중구,111121,20130106,0.016,1.6,0.01,0.049,92,서울 중구 서소문동
서울,중구,111121,20130107,0.011,1.5,0.01,0.057,76,서울 중구 서소문동
서울,중구,111121,20130108,0.012,1.1,0.008,0.058,71,서울 중구 서소문동
서울,중구,111121,20130109,0.008,0.2,0.026,0.018,27,서울 중구 서소문동
서울,중구,111121,20130110,0.01,0.4,0.018,0.033,26,서울 중구 서소문동
서울,중구,111121,20130111,0.009,0.9,0.006,0.058,48,서울 중구 서소문동
서울,중구,111121,20130112,0.008,1,0.003,0.063,65,서울 중구 서소문동
서울,중구,111121,20130113,0.019,1.2,0.009,0.044,129,서울 중구 서소문동
서울,중구,111121,20130114,0.01,1.9,0.003,0.078,120,서울 중구 서소문동
서울,중구,111121,20130115,0.014,1.6,0.006,0.07,108,서울 중구 서소문동
서울,중구,111121,20130116,0.01,1.1,0.005,0.063,81,서울 중구 서소문동
서울,중구,111121,20130117,0.016,1,0.018,0.034,96,서울 중구 서소문동
서울,중구,111121,20130118,0.009,0.7,0.007,0.063,56,서울 중구 서소문동
서울,중구,111121,20130119,0.011,1,0.005,0.063,50,서울 중구 서소문동
서울,중구,111121,20130120,0.018,0.9,0.015,0.039,122,서울 중구 서소문동
서울,중구,111121,20130121,0.005,0.8,0.005,0.046,28,서울 중구 서소문동
서울,중구,111121,20130122,0.006,0.5,0.01,0.039,12,서울 중구 서소문동
서울,중구,111121,20130123,0.004,0.8,0.002,0.047,19,서울 중구 서소문동
서울,중구,111121,20130124,0.015,1,0.006,0.046,86,서울 중구 서소문동
서울,중구,111121,20130125,0.005,0.2,0.028,0.011,27,서울 중구 서소문동
서울,중구,111121,20130126,0.007,0.2,0.029,0.011,30,서울 중구 서소문동
서울,중구,111121,20130127,0.006,0.3,0.026,0.017,22,서울 중구 서소문동
서울,중구,111121,20130128,0.008,1.1,0.005,0.064,51,서울 중구 서소문동
서울,중구,111121,20130129,0.009,1.2,0.003,0.062,81,서울 중구 서소문동
서울,중구,111121,20130130,0.009,1.4,0.003,0.067,79,서울 중구 서소문동
서울,중구,111121,20130131,0.009,1.2,0.005,0.063,75,서울 중구 서소문동
서울,중구,111121,20130201,-999,-999,-999,-999,18,서울 중구 서소문동
서울,중구,111121,20130202,0.004,0.1,0.026,0.02,26,서울 중구 서소문동
서울,중구,111121,20130203,0.004,0.5,0.017,0.028,30,서울 중구 서소문동
서울,중구,111121,20130204,0.003,0.2,0.027,0.022,13,서울 중구 서소문동
서울,중구,111121,20130205,0.008,1.2,0.012,0.06,65,서울 중구 서소문동
서울,중구,111121,20130206,0.004,0.3,0.028,0.028,25,서울 중구 서소문동
서울,중구,111121,20130207,0.004,0.4,0.031,0.011,24,서울 중구 서소문동
서울,중구,111121,20130208,0.005,1.1,0.016,0.038,30,서울 중구 서소문동
서울,중구,111121,20130209,0.005,0.9,0.025,0.035,40,서울 중구 서소문동
서울,중구,111121,20130210,0.011,0.7,0.034,0.024,49,서울 중구 서소문동
서울,중구,111121,20130211,0.007,0.7,0.027,0.026,27,서울 중구 서소문동
서울,중구,111121,20130212,0.007,0.9,0.017,0.048,45,서울 중구 서소문동
서울,중구,111121,20130213,0.009,1,0.019,0.053,45,서울 중구 서소문동
서울,중구,111121,20130214,0.008,0.8,0.025,0.045,60,서울 중구 서소문동
서울,중구,111121,20130215,0.007,0.3,0.036,0.016,46,서울 중구 서소문동
서울,중구,111121,20130216,0.011,0.6,0.025,0.034,32,서울 중구 서소문동
서울,중구,111121,20130217,0.009,0.5,0.024,0.04,47,서울 중구 서소문동
서울,중구,111121,20130218,0.006,0.4,0.036,0.022,45,서울 중구 서소문동
서울,중구,111121,20130219,0.004,0.3,0.038,0.013,18,서울 중구 서소문동
서울,중구,111121,20130220,0.006,0.6,0.032,0.02,24,서울 중구 서소문동
서울,중구,111121,20130221,0.007,0.5,0.032,0.027,29,서울 중구 서소문동
서울,중구,111121,20130222,0.012,0.8,0.034,0.036,121,서울 중구 서소문동
서울,중구,111121,20130223,0.006,0.3,0.033,0.016,41,서울 중구 서소문동
서울,중구,111121,20130224,0.01,0.5,0.03,0.022,34,서울 중구 서소문동
서울,중구,111121,20130225,0.007,0.7,0.01,0.055,38,서울 중구 서소문동
서울,중구,111121,20130226,0.008,1.1,0.004,0.076,63,서울 중구 서소문동
서울,중구,111121,20130227,0.007,0.5,0.02,0.034,59,서울 중구 서소문동
서울,중구,111121,20130228,0.011,0.9,0.009,0.065,74,서울 중구 서소문동
서울,중구,111121,20130301,0.005,0.1,0.034,0.012,48,서울 중구 서소문동
서울,중구,111121,20130302,0.005,0.4,0.037,0.012,24,서울 중구 서소문동
서울,중구,111121,20130303,0.009,0.5,0.024,0.03,34,서울 중구 서소문동
서울,중구,111121,20130304,0.01,0.7,0.008,0.051,64,서울 중구 서소문동
서울,중구,111121,20130305,0.014,0.7,0.019,0.047,73,서울 중구 서소문동
서울,중구,111121,20130306,0.009,0.8,0.007,0.061,51,서울 중구 서소문동
서울,중구,111121,20130307,0.004,0.4,0.025,0.041,95,서울 중구 서소문동
서울,중구,111121,20130308,0.01,0.5,0.017,0.049,66,서울 중구 서소문동
서울,중구,111121,20130309,0.011,1,0.011,0.071,129,서울 중구 서소문동
서울,중구,111121,20130310,0.004,0.2,0.04,0.009,24,서울 중구 서소문동
서울,중구,111121,20130311,0.005,0.6,0.017,0.042,46,서울 중구 서소문동
서울,중구,111121,20130312,0.01,1,0.007,0.08,66,서울 중구 서소문동
서울,중구,111121,20130313,0.004,0.1,0.03,0.015,13,서울 중구 서소문동
서울,중구,111121,20130314,0.005,0.2,0.024,0.029,24,서울 중구 서소문동
서울,중구,111121,20130315,0.007,0.3,0.021,0.04,36,서울 중구 서소문동
서울,중구,111121,20130316,0.005,0.1,0.027,0.03,23,서울 중구 서소문동
서울,중구,111121,20130317,0.01,0.6,0.011,0.061,70,서울 중구 서소문동
서울,중구,111121,20130318,0.006,0.2,0.017,0.042,24,서울 중구 서소문동
서울,중구,111121,20130319,0.007,0.2,0.016,0.038,49,서울 중구 서소문동
서울,중구,111121,20130320,0.003,0.1,0.03,0.013,2,서울 중구 서소문동
서울,중구,111121,20130321,0.006,0.5,0.013,0.046,41,서울 중구 서소문동
서울,중구,111121,20130322,0.008,0.3,0.007,0.056,38,서울 중구 서소문동
서울,중구,111121,20130323,0.006,0.3,0.014,0.046,67,서울 중구 서소문동
서울,중구,111121,20130324,0.005,0.1,0.039,0.019,43,서울 중구 서소문동
서울,중구,111121,20130325,0.005,0.1,0.039,0.014,41,서울 중구 서소문동
서울,중구,111121,20130326,0.006,0.3,0.022,0.039,36,서울 중구 서소문동
서울,중구,111121,20130327,0.009,0.4,0.011,0.065,53,서울 중구 서소문동
서울,중구,111121,20130328,0.007,0.1,0.031,0.029,38,서울 중구 서소문동
서울,중구,111121,20130329,0.005,0.1,0.036,0.015,37,서울 중구 서소문동
서울,중구,111121,20130330,0.007,0.2,0.027,0.032,38,서울 중구 서소문동
서울,중구,111121,20130331,0.006,0.3,0.022,0.038,53,서울 중구 서소문동
서울,한강대로,111122,20130101,0.005,0.7,0.006,0.037,34,서울 용산구 동자동
서울,한강대로,111122,20130102,0.004,0.4,0.018,0.03,7,서울 용산구 동자동
서울,한강대로,111122,20130103,0.005,0.6,0.008,0.049,23,서울 용산구 동자동
서울,한강대로,111122,20130104,0.006,1.2,0.001,0.064,45,서울 용산구 동자동
서울,한강대로,111122,20130105,0.006,1.5,0.001,0.074,60,서울 용산구 동자동
서울,한강대로,111122,20130106,0.011,1.5,0.001,0.062,106,서울 용산구 동자동
서울,한강대로,111122,20130107,0.009,1.9,0.001,0.084,105,서울 용산구 동자동
서울,한강대로,111122,20130108,0.01,1.8,0.001,0.085,94,서울 용산구 동자동
서울,한강대로,111122,20130109,0.007,0.8,0.005,0.044,39,서울 용산구 동자동
서울,한강대로,111122,20130110,0.008,0.7,0.007,0.045,38,서울 용산구 동자동
서울,한강대로,111122,20130111,0.008,1.1,0.001,0.061,46,서울 용산구 동자동
서울,한강대로,111122,20130112,0.014,1.2,0,0.063,72,서울 용산구 동자동
서울,한강대로,111122,20130113,0.016,2,0.001,0.054,150,서울 용산구 동자동
서울,한강대로,111122,20130114,0.012,2.4,0,0.075,152,서울 용산구 동자동
서울,한강대로,111122,20130115,0.012,1.9,0,0.072,125,서울 용산구 동자동
서울,한강대로,111122,20130116,0.011,1.6,0.002,0.067,96,서울 용산구 동자동
서울,한강대로,111122,20130117,0.009,1.4,0.003,0.051,117,서울 용산구 동자동
서울,한강대로,111122,20130118,0.007,1.5,0.002,0.072,72,서울 용산구 동자동
서울,한강대로,111122,20130119,0.007,1.2,0.003,0.072,61,서울 용산구 동자동
서울,한강대로,111122,20130120,0.012,1.1,0.007,0.049,132,서울 용산구 동자동
서울,한강대로,111122,20130121,0.004,1.1,0.003,0.062,31,서울 용산구 동자동
서울,한강대로,111122,20130122,0.005,1,0.005,0.069,21,서울 용산구 동자동
서울,한강대로,111122,20130123,0.004,0.8,0.003,0.06,20,서울 용산구 동자동
서울,한강대로,111122,20130124,0.007,1.2,0.003,0.076,104,서울 용산구 동자동
서울,한강대로,111122,20130125,0.002,0.6,0.023,0.039,24,서울 용산구 동자동
서울,한강대로,111122,20130126,0.004,0.5,0.024,0.033,24,서울 용산구 동자동
서울,한강대로,111122,20130127,0.003,0.3,0.034,0.021,26,서울 용산구 동자동
서울,한강대로,111122,20130128,0.004,1.3,0.005,0.067,80,서울 용산구 동자동
서울,한강대로,111122,20130129,0.007,1.3,0.003,0.066,84,서울 용산구 동자동
서울,한강대로,111122,20130130,0.008,1.6,0.003,0.071,92,서울 용산구 동자동
서울,한강대로,111122,20130131,0.008,1.3,0.004,0.069,94,서울 용산구 동자동
서울,한강대로,111122,20130201,0.007,1,0.002,0.057,22,서울 용산구 동자동
서울,한강대로,111122,20130202,0.004,0.6,0.019,0.033,36,서울 용산구 동자동
서울,한강대로,111122,20130203,0.004,0.6,0.008,0.042,39,서울 용산구 동자동
서울,한강대로,111122,20130204,0.003,0.6,0.014,0.047,25,서울 용산구 동자동
서울,한강대로,111122,20130205,0.006,1.1,0.004,0.06,59,서울 용산구 동자동
서울,한강대로,111122,20130206,0.004,0.6,0.018,0.047,28,서울 용산구 동자동
서울,한강대로,111122,20130207,0.003,0.4,0.026,0.031,30,서울 용산구 동자동
서울,한강대로,111122,20130208,0.003,0.6,0.016,0.041,33,서울 용산구 동자동
서울,한강대로,111122,20130209,0.003,0.9,0.013,0.055,45,서울 용산구 동자동
서울,한강대로,111122,20130210,0.007,0.8,0.017,0.05,62,서울 용산구 동자동
서울,한강대로,111122,20130211,0.005,0.6,0.02,0.044,31,서울 용산구 동자동
서울,한강대로,111122,20130212,0.006,1.3,0.006,0.071,78,서울 용산구 동자동
서울,한강대로,111122,20130213,0.006,1.1,0.008,0.066,54,서울 용산구 동자동
서울,한강대로,111122,20130214,0.008,1.5,0.005,0.073,86,서울 용산구 동자동
서울,한강대로,111122,20130215,0.007,0.8,0.02,0.052,68,서울 용산구 동자동
서울,한강대로,111122,20130216,0.009,0.8,0.012,0.059,52,서울 용산구 동자동
서울,한강대로,111122,20130217,0.007,0.7,0.013,0.046,48,서울 용산구 동자동
서울,한강대로,111122,20130218,0.006,0.8,0.017,0.047,61,서울 용산구 동자동
서울,한강대로,111122,20130219,0.004,0.5,0.025,0.042,30,서울 용산구 동자동
서울,한강대로,111122,20130220,0.006,0.6,0.021,0.052,42,서울 용산구 동자동
서울,한강대로,111122,20130221,0.005,0.6,0.021,0.051,40,서울 용산구 동자동
서울,한강대로,111122,20130222,0.011,1.1,0.017,0.064,176,서울 용산구 동자동
서울,한강대로,111122,20130223,0.006,0.5,0.026,0.044,53,서울 용산구 동자동
서울,한강대로,111122,20130224,0.009,0.7,0.022,0.058,67,서울 용산구 동자동
서울,한강대로,111122,20130225,0.007,1.2,0.005,0.084,83,서울 용산구 동자동
서울,한강대로,111122,20130226,0.009,1.4,0.003,0.089,84,서울 용산구 동자동
서울,한강대로,111122,20130227,0.006,0.9,0.011,0.052,77,서울 용산구 동자동
서울,한강대로,111122,20130228,0.009,1.4,0.007,0.075,106,서울 용산구 동자동
서울,한강대로,111122,20130301,0.005,0.7,0.033,0.032,69,서울 용산구 동자동
서울,한강대로,111122,20130302,0.004,0.6,0.034,0.055,39,서울 용산구 동자동
서울,한강대로,111122,20130303,0.008,0.8,0.016,0.059,57,서울 용산구 동자동
서울,한강대로,111122,20130304,0.009,1.3,0.006,0.074,84,서울 용산구 동자동
서울,한강대로,111122,20130305,0.013,1.4,0.009,0.084,117,서울 용산구 동자동
서울,한강대로,111122,20130306,0.009,1.2,0.006,0.067,72,서울 용산구 동자동
서울,한강대로,111122,20130307,0.006,0.9,0.011,0.086,108,서울 용산구 동자동
서울,한강대로,111122,20130308,0.009,1,0.012,0.069,113,서울 용산구 동자동
서울,한강대로,111122,20130309,0.009,1.3,0.013,0.075,152,서울 용산구 동자동
서울,한강대로,111122,20130310,0.004,0.5,0.041,0.027,39,서울 용산구 동자동
서울,한강대로,111122,20130311,0.005,0.7,0.022,0.044,74,서울 용산구 동자동
서울,한강대로,111122,20130312,0.01,1,0.012,0.078,76,서울 용산구 동자동
서울,한강대로,111122,20130313,0.004,0.6,0.032,0.037,31,서울 용산구 동자동
서울,한강대로,111122,20130314,0.005,0.7,0.029,0.039,37,서울 용산구 동자동
서울,한강대로,111122,20130315,0.007,0.8,0.017,0.063,73,서울 용산구 동자동
서울,한강대로,111122,20130316,0.006,0.7,0.023,0.062,38,서울 용산구 동자동
서울,한강대로,111122,20130317,0.009,0.9,0.014,0.062,87,서울 용산구 동자동
서울,한강대로,111122,20130318,0.006,0.8,0.019,0.058,55,서울 용산구 동자동
서울,한강대로,111122,20130319,0.007,0.8,0.017,0.037,64,서울 용산구 동자동
서울,한강대로,111122,20130320,0.004,0.7,0.026,0.037,6,서울 용산구 동자동
서울,한강대로,111122,20130321,0.006,1,0.014,0.055,63,서울 용산구 동자동
서울,한강대로,111122,20130322,0.008,0.9,0.008,0.068,66,서울 용산구 동자동
서울,한강대로,111122,20130323,0.006,0.8,0.02,0.059,86,서울 용산구 동자동
서울,한강대로,111122,20130324,0.005,0.7,0.038,0.039,60,서울 용산구 동자동
서울,한강대로,111122,20130325,0.006,0.7,0.037,0.026,70,서울 용산구 동자동
서울,한강대로,111122,20130326,0.006,0.8,0.024,0.058,60,서울 용산구 동자동
서울,한강대로,111122,20130327,0.01,1,0.013,0.081,52,서울 용산구 동자동
서울,한강대로,111122,20130328,0.007,0.8,0.021,0.051,60,서울 용산구 동자동
서울,한강대로,111122,20130329,0.006,0.6,0.036,0.036,61,서울 용산구 동자동
서울,한강대로,111122,20130330,0.008,0.9,0.017,0.073,45,서울 용산구 동자동
서울,한강대로,111122,20130331,0.006,0.8,0.027,0.044,65,서울 용산구 동자동
서울,종로구,111123,20130101,0.005,0.4,0.01,0.032,36,서울 종로구 효제동
서울,종로구,111123,20130102,0.005,0.3,0.029,0.015,15,서울 종로구 효제동
서울,종로구,111123,20130103,0.006,0.3,0.025,0.019,24,서울 종로구 효제동
서울,종로구,111123,20130104,0.009,0.6,0.014,0.043,45,서울 종로구 효제동
서울,종로구,111123,20130105,0.009,1,0.007,0.072,87,서울 종로구 효제동
서울,종로구,111123,20130106,0.017,0.9,0.014,0.044,-999,서울 종로구 효제동
서울,종로구,111123,20130107,0.009,0.6,0.024,0.043,-999,서울 종로구 효제동
서울,종로구,111123,20130108,0.016,1.1,0.013,0.056,91,서울 종로구 효제동
서울,종로구,111123,20130109,0.008,0.4,0.025,0.023,33,서울 종로구 효제동
서울,종로구,111123,20130110,0.01,0.8,0.011,0.053,60,서울 종로구 효제동
서울,종로구,111123,20130111,0.009,0.6,0.011,0.048,62,서울 종로구 효제동
서울,종로구,111123,20130112,0.01,1,0.005,0.064,71,서울 종로구 효제동
서울,종로구,111123,20130113,0.018,1.2,0.009,0.047,155,서울 종로구 효제동
서울,종로구,111123,20130114,0.01,1.7,0.004,0.08,151,서울 종로구 효제동
서울,종로구,111123,20130115,0.015,1,0.012,0.056,118,서울 종로구 효제동
서울,종로구,111123,20130116,0.01,1,0.006,0.063,102,서울 종로구 효제동
서울,종로구,111123,20130117,0.017,1,0.011,0.049,104,서울 종로구 효제동
서울,종로구,111123,20130118,0.009,0.9,0.008,0.069,83,서울 종로구 효제동
서울,종로구,111123,20130119,0.014,1,0.005,0.07,56,서울 종로구 효제동
서울,종로구,111123,20130120,0.017,0.7,0.022,0.034,113,서울 종로구 효제동
서울,종로구,111123,20130121,0.005,0.5,0.006,0.048,28,서울 종로구 효제동
서울,종로구,111123,20130122,0.007,0.5,0.012,0.04,10,서울 종로구 효제동
서울,종로구,111123,20130123,0.005,0.6,0.002,0.045,21,서울 종로구 효제동
서울,종로구,111123,20130124,0.017,0.8,0.007,0.046,99,서울 종로구 효제동
서울,종로구,111123,20130125,0.004,0.2,0.032,0.014,25,서울 종로구 효제동
서울,종로구,111123,20130126,0.006,0.3,0.031,0.013,32,서울 종로구 효제동
서울,종로구,111123,20130127,0.005,0.3,0.031,-999,24,서울 종로구 효제동
서울,종로구,111123,20130128,0.008,0.8,0.01,0.062,67,서울 종로구 효제동
서울,종로구,111123,20130129,0.009,0.9,0.003,0.059,72,서울 종로구 효제동
서울,종로구,111123,20130130,0.011,0.8,0.002,0.058,69,서울 종로구 효제동
서울,종로구,111123,20130131,0.013,0.7,0.01,0.051,72,서울 종로구 효제동
서울,종로구,111123,20130201,0.008,0.8,0.001,0.061,22,서울 종로구 효제동
서울,종로구,111123,20130202,0.006,0.3,0.029,0.02,31,서울 종로구 효제동
서울,종로구,111123,20130203,0.005,0.4,0.017,0.028,27,서울 종로구 효제동
서울,종로구,111123,20130204,0.005,0.3,0.025,0.024,21,서울 종로구 효제동
서울,종로구,111123,20130205,0.009,1,0.006,0.062,74,서울 종로구 효제동
서울,종로구,111123,20130206,0.007,0.4,0.027,0.028,30,서울 종로구 효제동
서울,종로구,111123,20130207,0.005,0.3,0.03,0.014,30,서울 종로구 효제동
서울,종로구,111123,20130208,0.006,0.4,0.018,0.031,46,서울 종로구 효제동
서울,종로구,111123,20130209,0.006,0.5,0.021,0.037,50,서울 종로구 효제동
서울,종로구,111123,20130210,0.013,0.4,0.034,0.019,65,서울 종로구 효제동
서울,종로구,111123,20130211,0.007,0.4,0.024,0.029,38,서울 종로구 효제동
서울,종로구,111123,20130212,0.008,0.7,0.012,0.05,49,서울 종로구 효제동
서울,종로구,111123,20130213,0.01,0.7,0.017,0.049,48,서울 종로구 효제동
서울,종로구,111123,20130214,0.01,0.6,0.023,0.04,61,서울 종로구 효제동
서울,종로구,111123,20130215,0.008,0.4,0.034,0.019,50,서울 종로구 효제동
서울,종로구,111123,20130216,0.01,0.4,0.025,0.032,44,서울 종로구 효제동
서울,종로구,111123,20130217,0.009,0.4,0.024,0.032,40,서울 종로구 효제동
서울,종로구,111123,20130218,0.007,0.4,0.032,0.02,51,서울 종로구 효제동
서울,종로구,111123,20130219,0.005,0.2,0.038,0.014,29,서울 종로구 효제동
서울,종로구,111123,20130220,0.007,0.3,0.03,0.022,27,서울 종로구 효제동
서울,종로구,111123,20130221,0.007,0.4,0.026,0.027,25,서울 종로구 효제동
서울,종로구,111123,20130222,0.017,0.6,0.026,0.038,143,서울 종로구 효제동
서울,종로구,111123,20130223,0.006,0.4,0.035,0.023,46,서울 종로구 효제동
서울,종로구,111123,20130224,0.008,0.4,0.036,0.021,35,서울 종로구 효제동
서울,종로구,111123,20130225,0.006,0.5,0.021,0.044,33,서울 종로구 효제동
서울,종로구,111123,20130226,0.011,1.1,0.005,0.072,70,서울 종로구 효제동
서울,종로구,111123,20130227,0.012,0.8,0.025,0.036,74,서울 종로구 효제동
서울,종로구,111123,20130228,0.012,0.9,0.015,0.059,92,서울 종로구 효제동
서울,종로구,111123,20130301,0.007,0.3,0.038,0.013,62,서울 종로구 효제동
서울,종로구,111123,20130302,0.005,0.4,0.037,0.017,38,서울 종로구 효제동
서울,종로구,111123,20130303,0.01,0.5,0.028,0.032,43,서울 종로구 효제동
서울,종로구,111123,20130304,0.012,0.9,0.009,0.058,86,서울 종로구 효제동
서울,종로구,111123,20130305,0.017,0.9,0.025,0.049,84,서울 종로구 효제동
서울,종로구,111123,20130306,0.01,0.9,0.013,0.056,62,서울 종로구 효제동
서울,종로구,111123,20130307,-999,-999,-999,-999,114,서울 종로구 효제동
서울,종로구,111123,20130308,0.013,0.6,0.004,0.048,83,서울 종로구 효제동
서울,종로구,111123,20130309,0.013,0.9,0.003,0.062,138,서울 종로구 효제동
서울,종로구,111123,20130310,0.005,0.3,0.023,0.009,31,서울 종로구 효제동
서울,종로구,111123,20130311,0.006,0.5,0.006,0.033,55,서울 종로구 효제동
서울,종로구,111123,20130312,0.013,0.8,0.012,0.076,81,서울 종로구 효제동
서울,종로구,111123,20130313,0.006,0.4,0.036,0.016,13,서울 종로구 효제동
서울,종로구,111123,20130314,0.006,0.4,0.031,0.028,35,서울 종로구 효제동
서울,종로구,111123,20130315,0.008,0.5,0.027,0.04,44,서울 종로구 효제동
서울,종로구,111123,20130316,0.007,0.3,0.036,0.026,24,서울 종로구 효제동
서울,종로구,111123,20130317,0.011,0.6,0.019,0.054,93,서울 종로구 효제동
서울,종로구,111123,20130318,0.007,0.5,0.023,0.043,35,서울 종로구 효제동
서울,종로구,111123,20130319,0.008,0.5,0.021,0.036,52,서울 종로구 효제동
서울,종로구,111123,20130320,0.004,0.4,0.031,0.015,5,서울 종로구 효제동
서울,종로구,111123,20130321,0.008,0.7,0.022,0.047,51,서울 종로구 효제동
서울,종로구,111123,20130322,0.01,0.6,0.013,0.061,40,서울 종로구 효제동
서울,종로구,111123,20130323,0.007,0.5,0.032,0.037,85,서울 종로구 효제동
서울,종로구,111123,20130324,0.006,0.4,0.048,0.017,56,서울 종로구 효제동
서울,종로구,111123,20130325,0.005,0.4,0.042,0.016,52,서울 종로구 효제동
서울,종로구,111123,20130326,0.007,0.6,0.028,0.04,43,서울 종로구 효제동
서울,종로구,111123,20130327,0.012,0.8,0.02,0.068,53,서울 종로구 효제동
서울,종로구,111123,20130328,0.007,0.5,0.031,0.04,45,서울 종로구 효제동
서울,종로구,111123,20130329,0.012,0.4,0.048,0.014,32,서울 종로구 효제동
서울,종로구,111123,20130330,0.007,0.5,0.038,0.026,36,서울 종로구 효제동
서울,종로구,111123,20130331,0.006,0.5,0.035,0.033,52,서울 종로구 효제동
서울,청계천,111124,20130101,0.005,0.4,0.008,0.042,29,서울 중구 주교동
서울,청계천,111124,20130102,0.005,0.3,0.03,0.022,20,서울 중구 주교동
서울,청계천,111124,20130103,0.006,0.5,0.022,0.03,24,서울 중구 주교동
서울,청계천,111124,20130104,0.007,1,0.008,0.06,49,서울 중구 주교동
서울,청계천,111124,20130105,0.009,1.2,0.003,0.093,70,서울 중구 주교동
서울,청계천,111124,20130106,0.014,0.9,0.01,0.06,104,서울 중구 주교동
서울,청계천,111124,20130107,0.013,0.9,0.012,0.073,82,서울 중구 주교동
서울,청계천,111124,20130108,0.016,1.2,0.008,0.07,98,서울 중구 주교동
서울,청계천,111124,20130109,0.01,0.5,0.021,0.04,34,서울 중구 주교동
서울,청계천,111124,20130110,0.011,1,0.007,0.068,42,서울 중구 주교동
서울,청계천,111124,20130111,0.01,1,0.006,0.067,50,서울 중구 주교동
서울,청계천,111124,20130112,0.01,1.3,0.001,0.08,64,서울 중구 주교동
서울,청계천,111124,20130113,0.017,1.1,0.004,0.061,150,서울 중구 주교동
서울,청계천,111124,20130114,0.014,2.1,0.001,0.1,136,서울 중구 주교동
서울,청계천,111124,20130115,0.016,1.5,0.005,0.077,114,서울 중구 주교동
서울,청계천,111124,20130116,-999,-999,-999,-999,-999,서울 중구 주교동
서울,청계천,111124,20130117,0.012,1.2,0.008,0.065,109,서울 중구 주교동
서울,청계천,111124,20130118,0.008,1.1,0.004,0.092,80,서울 중구 주교동
서울,청계천,111124,20130119,0.009,1.1,0.002,0.081,59,서울 중구 주교동
서울,청계천,111124,20130120,0.014,0.7,0.015,0.048,114,서울 중구 주교동
서울,청계천,111124,20130121,0.004,0.7,0.002,0.058,23,서울 중구 주교동
서울,청계천,111124,20130122,0.004,0.8,0.007,0.056,15,서울 중구 주교동
서울,청계천,111124,20130123,0.004,1.1,0.001,0.057,24,서울 중구 주교동
서울,청계천,111124,20130124,0.011,1,0.004,0.067,98,서울 중구 주교동
서울,청계천,111124,20130125,0.004,0.4,0.028,0.026,32,서울 중구 주교동
서울,청계천,111124,20130126,0.005,0.4,0.028,0.031,33,서울 중구 주교동
서울,청계천,111124,20130127,0.004,0.4,0.029,0.024,23,서울 중구 주교동
서울,청계천,111124,20130128,0.005,1.2,0.004,0.083,61,서울 중구 주교동
서울,청계천,111124,20130129,0.006,1.1,0.001,0.077,63,서울 중구 주교동
서울,청계천,111124,20130130,0.007,1.2,-999,0.072,85,서울 중구 주교동
서울,청계천,111124,20130131,0.008,1.1,0.003,0.076,82,서울 중구 주교동
서울,청계천,111124,20130201,0.005,1.1,0.001,0.07,23,서울 중구 주교동
서울,청계천,111124,20130202,0.004,0.5,0.021,0.031,34,서울 중구 주교동
서울,청계천,111124,20130203,0.004,0.5,0.013,0.039,32,서울 중구 주교동
서울,청계천,111124,20130204,0.003,0.5,0.016,0.042,20,서울 중구 주교동
서울,청계천,111124,20130205,0.007,1.2,0.002,0.078,70,서울 중구 주교동
서울,청계천,111124,20130206,0.004,0.6,0.018,0.043,-999,서울 중구 주교동
서울,청계천,111124,20130207,0.004,0.4,0.029,0.021,39,서울 중구 주교동
서울,청계천,111124,20130208,0.006,0.7,0.014,0.045,38,서울 중구 주교동
서울,청계천,111124,20130209,0.005,0.6,0.014,0.057,44,서울 중구 주교동
서울,청계천,111124,20130210,0.008,0.5,0.027,0.027,60,서울 중구 주교동
서울,청계천,111124,20130211,0.006,0.4,0.018,0.044,36,서울 중구 주교동
서울,청계천,111124,20130212,0.006,0.7,0.009,0.071,46,서울 중구 주교동
서울,청계천,111124,20130213,0.006,1,0.009,0.07,50,서울 중구 주교동
서울,청계천,111124,20130214,0.008,0.8,0.014,0.064,76,서울 중구 주교동
서울,청계천,111124,20130215,0.006,0.5,0.025,0.033,55,서울 중구 주교동
서울,청계천,111124,20130216,0.008,0.6,0.018,0.048,40,서울 중구 주교동
서울,청계천,111124,20130217,0.006,0.5,0.017,0.044,39,서울 중구 주교동
서울,청계천,111124,20130218,0.004,0.6,0.023,0.031,46,서울 중구 주교동
서울,청계천,111124,20130219,0.008,0.5,0.034,0.024,26,서울 중구 주교동
서울,청계천,111124,20130220,0.009,0.7,0.025,0.032,35,서울 중구 주교동
서울,청계천,111124,20130221,0.007,0.8,0.022,0.037,34,서울 중구 주교동
서울,청계천,111124,20130222,0.012,1.2,0.017,0.053,145,서울 중구 주교동
서울,청계천,111124,20130223,0.008,0.7,0.027,0.036,51,서울 중구 주교동
서울,청계천,111124,20130224,0.01,0.6,0.028,0.03,42,서울 중구 주교동
서울,청계천,111124,20130225,0.009,1.2,0.012,0.063,49,서울 중구 주교동
서울,청계천,111124,20130226,0.01,1.7,0.004,0.073,71,서울 중구 주교동
