Date,Area,GEN,AGG,CNT
202009,서울 마포구,1,2,457
202009,서울 마포구,1,3,1658
202009,서울 마포구,1,4,992
202009,서울 마포구,1,5,587
202009,서울 마포구,2,0,184
202009,서울 마포구,2,1,366
202009,서울 마포구,2,2,310
202009,서울 마포구,2,3,2183
202009,서울 마포구,2,4,1461
202009,서울 마포구,2,5,691
202009,서울 양천구,1,0,296
202009,서울 양천구,1,1,911
202009,서울 양천구,1,2,861
202009,서울 양천구,1,3,2035
202009,서울 양천구,1,4,1466
202009,서울 양천구,1,5,893
202009,서울 양천구,2,0,235
202009,서울 양천구,2,1,630
202009,서울 양천구,2,2,581
202009,서울 양천구,2,3,2345
202009,서울 양천구,2,4,2107
202009,서울 양천구,2,5,904
202009,서울 강서구,1,0,385
202009,서울 강서구,1,1,964
202009,서울 강서구,1,2,777
202009,서울 강서구,1,3,2578
202009,서울 강서구,1,4,1646
202009,서울 강서구,1,5,1166
202009,서울 강서구,2,0,365
202009,서울 강서구,2,1,704
202009,서울 강서구,2,2,528
202009,서울 강서구,2,3,3260
202009,서울 강서구,2,4,2391
202009,서울 강서구,2,5,1202
202009,서울 구로구,1,0,368
202009,서울 구로구,1,1,681
202009,서울 구로구,1,2,513
202009,서울 구로구,1,3,1694
202009,서울 구로구,1,4,1276
202009,서울 구로구,1,5,934
202009,서울 구로구,2,0,280
202009,서울 구로구,2,1,507
202009,서울 구로구,2,2,318
202009,서울 구로구,2,3,2217
202009,서울 구로구,2,4,2008
202009,서울 구로구,2,5,1000
202009,서울 금천구,1,0,147
202009,서울 금천구,1,1,256
202009,서울 금천구,1,2,190
202009,서울 금천구,1,3,939
202009,서울 금천구,1,4,703
202009,서울 금천구,1,5,484
202009,서울 금천구,2,0,116
202009,서울 금천구,2,1,174
202009,서울 금천구,2,2,149
202009,서울 금천구,2,3,1232
202009,서울 금천구,2,4,1070
202009,서울 금천구,2,5,509
202009,서울 영등포구,1,0,282
202009,서울 영등포구,1,1,507
202009,서울 영등포구,1,2,397
202009,서울 영등포구,1,3,1723
202009,서울 영등포구,1,4,1145
202009,서울 영등포구,1,5,784
202009,서울 영등포구,2,0,236
202009,서울 영등포구,2,1,327
202009,서울 영등포구,2,2,230
202009,서울 영등포구,2,3,2235
202009,서울 영등포구,2,4,1639
202009,서울 영등포구,2,5,828
202009,서울 동작구,1,0,253
202009,서울 동작구,1,1,497
202009,서울 동작구,1,2,422
202009,서울 동작구,1,3,1642
202009,서울 동작구,1,4,1030
202009,서울 동작구,1,5,781
202009,서울 동작구,2,0,178
202009,서울 동작구,2,1,324
202009,서울 동작구,2,2,263
202009,서울 동작구,2,3,2112
202009,서울 동작구,2,4,1484
202009,서울 동작구,2,5,947
202009,서울 관악구,1,0,222
202009,서울 관악구,1,1,507
202009,서울 관악구,1,2,417
202009,서울 관악구,1,3,2324
202009,서울 관악구,1,4,1181
202009,서울 관악구,1,5,1006
202009,서울 관악구,2,0,181
202009,서울 관악구,2,1,353
202009,서울 관악구,2,2,276
202009,서울 관악구,2,3,2884
202009,서울 관악구,2,4,1790
202009,서울 관악구,2,5,1084
202009,서울 서초구,1,0,255
202009,서울 서초구,1,1,802
202009,서울 서초구,1,2,673
202009,서울 서초구,1,3,1561
202009,서울 서초구,1,4,1133
202009,서울 서초구,1,5,703
202009,서울 서초구,2,0,247
202009,서울 서초구,2,1,519
202009,서울 서초구,2,2,476
202009,서울 서초구,2,3,1924
202009,서울 서초구,2,4,1411
202009,서울 서초구,2,5,648
202009,서울 강남구,1,0,263
202009,서울 강남구,1,1,982
202009,서울 강남구,1,2,1084
202009,서울 강남구,1,3,2237
202009,서울 강남구,1,4,1466
202009,서울 강남구,1,5,858
202009,서울 강남구,2,0,223
202009,서울 강남구,2,1,622
202009,서울 강남구,2,2,584
202009,서울 강남구,2,3,2618
202009,서울 강남구,2,4,1974
202009,서울 강남구,2,5,843
202009,서울 송파구,1,0,576
202009,서울 송파구,1,1,1348
202009,서울 송파구,1,2,1017
202009,서울 송파구,1,3,3024
202009,서울 송파구,1,4,2010
202009,서울 송파구,1,5,1322
202009,서울 송파구,2,0,488
202009,서울 송파구,2,1,862
202009,서울 송파구,2,2,699
202009,서울 송파구,2,3,3833
202009,서울 송파구,2,4,2773
202009,서울 송파구,2,5,1315
202009,서울 강동구,1,0,331
202009,서울 강동구,1,1,810
202009,서울 강동구,1,2,598
202009,서울 강동구,1,3,1771
202009,서울 강동구,1,4,1308
202009,서울 강동구,1,5,886
202009,서울 강동구,2,0,270
202009,서울 강동구,2,1,536
202009,서울 강동구,2,2,364
202009,서울 강동구,2,3,2272
202009,서울 강동구,2,4,1851
202009,서울 강동구,2,5,923
202010,서울 종로구,1,0,161
202010,서울 종로구,1,1,162
202010,서울 종로구,1,2,128
202010,서울 종로구,1,3,450
202010,서울 종로구,1,4,303
202010,서울 종로구,1,5,276
202010,서울 종로구,2,0,165
202010,서울 종로구,2,1,144
202010,서울 종로구,2,2,92
202010,서울 종로구,2,3,595
202010,서울 종로구,2,4,439
202010,서울 종로구,2,5,309
202010,서울 중구,1,0,189
202010,서울 중구,1,1,153
202010,서울 중구,1,2,65
202010,서울 중구,1,3,364
202010,서울 중구,1,4,238
202010,서울 중구,1,5,214
202010,서울 중구,2,0,171
202010,서울 중구,2,1,126
202010,서울 중구,2,2,52
202010,서울 중구,2,3,528
202010,서울 중구,2,4,352
202010,서울 중구,2,5,264
202010,서울 용산구,1,0,226
202010,서울 용산구,1,1,192
202010,서울 용산구,1,2,139
202010,서울 용산구,1,3,704
202010,서울 용산구,1,4,452
202010,서울 용산구,1,5,335
202010,서울 용산구,2,0,208
202010,서울 용산구,2,1,146
202010,서울 용산구,2,2,101
202010,서울 용산구,2,3,876
202010,서울 용산구,2,4,599
202010,서울 용산구,2,5,386
202010,서울 성동구,1,0,607
202010,서울 성동구,1,1,439
202010,서울 성동구,1,2,247
202010,서울 성동구,1,3,1027
202010,서울 성동구,1,4,557
202010,서울 성동구,1,5,434
202010,서울 성동구,2,0,545
202010,서울 성동구,2,1,406
202010,서울 성동구,2,2,175
202010,서울 성동구,2,3,1295
202010,서울 성동구,2,4,833
202010,서울 성동구,2,5,483
202010,서울 광진구,1,0,495
202010,서울 광진구,1,1,457
202010,서울 광진구,1,2,273
202010,서울 광진구,1,3,1205
202010,서울 광진구,1,4,686
202010,서울 광진구,1,5,534
202010,서울 광진구,2,0,397
202010,서울 광진구,2,1,308
202010,서울 광진구,2,2,186
202010,서울 광진구,2,3,1655
202010,서울 광진구,2,4,1041
202010,서울 광진구,2,5,557
202010,서울 동대문구,1,0,473
202010,서울 동대문구,1,1,485
202010,서울 동대문구,1,2,313
202010,서울 동대문구,1,3,1268
202010,서울 동대문구,1,4,711
202010,서울 동대문구,1,5,647
202010,서울 동대문구,2,0,462
202010,서울 동대문구,2,1,413
202010,서울 동대문구,2,2,242
202010,서울 동대문구,2,3,1620
202010,서울 동대문구,2,4,1028
202010,서울 동대문구,2,5,702
202010,서울 중랑구,1,0,790
202010,서울 중랑구,1,1,643
202010,서울 중랑구,1,2,313
202010,서울 중랑구,1,3,1289
202010,서울 중랑구,1,4,879
202010,서울 중랑구,1,5,816
202010,서울 중랑구,2,0,715
202010,서울 중랑구,2,1,508
202010,서울 중랑구,2,2,275
202010,서울 중랑구,2,3,1787
202010,서울 중랑구,2,4,1455
202010,서울 중랑구,2,5,992
202010,서울 성북구,1,0,843
202010,서울 성북구,1,1,766
202010,서울 성북구,1,2,405
202010,서울 성북구,1,3,1456
202010,서울 성북구,1,4,915
202010,서울 성북구,1,5,755
202010,서울 성북구,2,0,793
202010,서울 성북구,2,1,614
202010,서울 성북구,2,2,294
202010,서울 성북구,2,3,1870
202010,서울 성북구,2,4,1372
202010,서울 성북구,2,5,1010
202010,서울 강북구,1,0,432
202010,서울 강북구,1,1,392
202010,서울 강북구,1,2,248
202010,서울 강북구,1,3,831
202010,서울 강북구,1,4,621
202010,서울 강북구,1,5,676
202010,서울 강북구,2,0,386
202010,서울 강북구,2,1,320
202010,서울 강북구,2,2,245
202010,서울 강북구,2,3,1206
202010,서울 강북구,2,4,1038
202010,서울 강북구,2,5,859
202010,서울 도봉구,1,0,405
202010,서울 도봉구,1,1,430
202010,서울 도봉구,1,2,278
202010,서울 도봉구,1,3,970
202010,서울 도봉구,1,4,643
202010,서울 도봉구,1,5,704
202010,서울 도봉구,2,0,398
202010,서울 도봉구,2,1,336
202010,서울 도봉구,2,2,216
202010,서울 도봉구,2,3,1194
202010,서울 도봉구,2,4,1057
202010,서울 도봉구,2,5,717
202010,서울 노원구,1,0,898
202010,서울 노원구,1,1,892
202010,서울 노원구,1,2,649
202010,서울 노원구,1,3,1715
202010,서울 노원구,1,4,1106
202010,서울 노원구,1,5,956
202010,서울 노원구,2,0,774
202010,서울 노원구,2,1,685
202010,서울 노원구,2,2,467
202010,서울 노원구,2,3,2111
202010,서울 노원구,2,4,1759
202010,서울 노원구,2,5,1102
202010,서울 은평구,1,0,799
202010,서울 은평구,1,1,722
202010,서울 은평구,1,2,415
202010,서울 은평구,1,3,1426
202010,서울 은평구,1,4,938
202010,서울 은평구,1,5,910
202010,서울 은평구,2,0,715
202010,서울 은평구,2,1,567
202010,서울 은평구,2,2,320
202010,서울 은평구,2,3,2045
202010,서울 은평구,2,4,1484
202010,서울 은평구,2,5,1052
202010,서울 서대문구,1,0,614
202010,서울 서대문구,1,1,526
202010,서울 서대문구,1,2,276
202010,서울 서대문구,1,3,1072
202010,서울 서대문구,1,4,657
202010,서울 서대문구,1,5,552
202010,서울 서대문구,2,0,500
202010,서울 서대문구,2,1,461
202010,서울 서대문구,2,2,215
202010,서울 서대문구,2,3,1407
202010,서울 서대문구,2,4,952
202010,서울 서대문구,2,5,677
202010,서울 마포구,1,0,585
202010,서울 마포구,1,1,494
202010,서울 마포구,1,2,302
202010,서울 마포구,1,3,1302
202010,서울 마포구,1,4,678
202010,서울 마포구,1,5,523
202010,서울 마포구,2,0,496
202010,서울 마포구,2,1,380
202010,서울 마포구,2,2,218
202010,서울 마포구,2,3,1834
202010,서울 마포구,2,4,983
202010,서울 마포구,2,5,605
202010,서울 양천구,1,0,888
202010,서울 양천구,1,1,973
202010,서울 양천구,1,2,637
202010,서울 양천구,1,3,1505
202010,서울 양천구,1,4,1018
202010,서울 양천구,1,5,724
202010,서울 양천구,2,0,821
202010,서울 양천구,2,1,811
202010,서울 양천구,2,2,465
202010,서울 양천구,2,3,1948
202010,서울 양천구,2,4,1563
202010,서울 양천구,2,5,869
202010,서울 강서구,1,0,1202
202010,서울 강서구,1,1,1063
202010,서울 강서구,1,2,585
202010,서울 강서구,1,3,2098
202010,서울 강서구,1,4,1241
202010,서울 강서구,1,5,949
202010,서울 강서구,2,0,1085
202010,서울 강서구,2,1,883
202010,서울 강서구,2,2,468
202010,서울 강서구,2,3,2752
202010,서울 강서구,2,4,1773
202010,서울 강서구,2,5,1136
202010,서울 구로구,1,0,983
202010,서울 구로구,1,1,761
202010,서울 구로구,1,2,352
202010,서울 구로구,1,3,1450
202010,서울 구로구,1,4,1044
202010,서울 구로구,1,5,853
202010,서울 구로구,2,0,897
202010,서울 구로구,2,1,609
202010,서울 구로구,2,2,217
202010,서울 구로구,2,3,1805
202010,서울 구로구,2,4,1455
202010,서울 구로구,2,5,944
202010,서울 금천구,1,0,360
202010,서울 금천구,1,1,290
202010,서울 금천구,1,2,136
202010,서울 금천구,1,3,756
202010,서울 금천구,1,4,550
202010,서울 금천구,1,5,424
202010,서울 금천구,2,0,327
202010,서울 금천구,2,1,238
202010,서울 금천구,2,2,123
202010,서울 금천구,2,3,1036
202010,서울 금천구,2,4,834
202010,서울 금천구,2,5,503
202010,서울 영등포구,1,0,783
202010,서울 영등포구,1,1,608
202010,서울 영등포구,1,2,242
202010,서울 영등포구,1,3,1433
202010,서울 영등포구,1,4,831
202010,서울 영등포구,1,5,706
202010,서울 영등포구,2,0,731
202010,서울 영등포구,2,1,468
202010,서울 영등포구,2,2,179
202010,서울 영등포구,2,3,1932
202010,서울 영등포구,2,4,1198
202010,서울 영등포구,2,5,796
202010,서울 동작구,1,0,615
202010,서울 동작구,1,1,463
202010,서울 동작구,1,2,255
202010,서울 동작구,1,3,1363
202010,서울 동작구,1,4,751
202010,서울 동작구,1,5,728
202010,서울 동작구,2,0,583
202010,서울 동작구,2,1,373
202010,서울 동작구,2,2,188
202010,서울 동작구,2,3,1691
202010,서울 동작구,2,4,1094
202010,서울 동작구,2,5,828
202010,서울 관악구,1,0,560
202010,서울 관악구,1,1,533
202010,서울 관악구,1,2,262
202010,서울 관악구,1,3,2007
202010,서울 관악구,1,4,901
202010,서울 관악구,1,5,882
202010,서울 관악구,2,0,497
202010,서울 관악구,2,1,492
202010,서울 관악구,2,2,223
202010,서울 관악구,2,3,2625
202010,서울 관악구,2,4,1355
202010,서울 관악구,2,5,1053
202010,서울 서초구,1,0,644
202010,서울 서초구,1,1,714
202010,서울 서초구,1,2,408
202010,서울 서초구,1,3,1284
202010,서울 서초구,1,4,844
202010,서울 서초구,1,5,568
202010,서울 서초구,2,0,539
202010,서울 서초구,2,1,533
202010,서울 서초구,2,2,345
202010,서울 서초구,2,3,1629
202010,서울 서초구,2,4,1093
202010,서울 서초구,2,5,611
202010,서울 강남구,1,0,651
202010,서울 강남구,1,1,880
202010,서울 강남구,1,2,706
202010,서울 강남구,1,3,1703
202010,서울 강남구,1,4,1071
202010,서울 강남구,1,5,771
202010,서울 강남구,2,0,551
202010,서울 강남구,2,1,697
202010,서울 강남구,2,2,477
202010,서울 강남구,2,3,2209
202010,서울 강남구,2,4,1414
202010,서울 강남구,2,5,819
202010,서울 송파구,1,0,1493
202010,서울 송파구,1,1,1294
202010,서울 송파구,1,2,783
202010,서울 송파구,1,3,2433
202010,서울 송파구,1,4,1422
202010,서울 송파구,1,5,1119
202010,서울 송파구,2,0,1281
202010,서울 송파구,2,1,1131
202010,서울 송파구,2,2,508
202010,서울 송파구,2,3,3173
202010,서울 송파구,2,4,2151
202010,서울 송파구,2,5,1191
202010,서울 강동구,1,0,1014
202010,서울 강동구,1,1,962
202010,서울 강동구,1,2,443
202010,서울 강동구,1,3,1551
202010,서울 강동구,1,4,978
202010,서울 강동구,1,5,816
202010,서울 강동구,2,0,937
202010,서울 강동구,2,1,744
202010,서울 강동구,2,2,343
202010,서울 강동구,2,3,2015
202010,서울 강동구,2,4,1375
202010,서울 강동구,2,5,876
202011,서울 종로구,1,0,250
202011,서울 종로구,1,1,262
202011,서울 종로구,1,2,96
202011,서울 종로구,1,3,379
202011,서울 종로구,1,4,275
202011,서울 종로구,1,5,189
202011,서울 종로구,2,0,222
202011,서울 종로구,2,1,240
202011,서울 종로구,2,2,78
202011,서울 종로구,2,3,572
202011,서울 종로구,2,4,370
202011,서울 종로구,2,5,281
202011,서울 중구,1,0,254
202011,서울 중구,1,1,197
202011,서울 중구,1,2,71
202011,서울 중구,1,3,316
202011,서울 중구,1,4,212
202011,서울 중구,1,5,188
202011,서울 중구,2,0,197
202011,서울 중구,2,1,212
202011,서울 중구,2,2,52
202011,서울 중구,2,3,492
202011,서울 중구,2,4,301
202011,서울 중구,2,5,234
202011,서울 용산구,1,0,446
202011,서울 용산구,1,1,357
202011,서울 용산구,1,2,103
202011,서울 용산구,1,3,647
202011,서울 용산구,1,4,370
202011,서울 용산구,1,5,294
202011,서울 용산구,2,0,411
202011,서울 용산구,2,1,308
202011,서울 용산구,2,2,97
202011,서울 용산구,2,3,887
202011,서울 용산구,2,4,547
202011,서울 용산구,2,5,339
202011,서울 성동구,1,0,799
202011,서울 성동구,1,1,629
202011,서울 성동구,1,2,164
202011,서울 성동구,1,3,902
202011,서울 성동구,1,4,432
202011,서울 성동구,1,5,311
202011,서울 성동구,2,0,739
202011,서울 성동구,2,1,589
202011,서울 성동구,2,2,133
202011,서울 성동구,2,3,1307
202011,서울 성동구,2,4,736
202011,서울 성동구,2,5,439
202011,서울 광진구,1,0,621
202011,서울 광진구,1,1,636
202011,서울 광진구,1,2,242
202011,서울 광진구,1,3,1020
202011,서울 광진구,1,4,658
202011,서울 광진구,1,5,450
202011,서울 광진구,2,0,590
202011,서울 광진구,2,1,598
202011,서울 광진구,2,2,182
202011,서울 광진구,2,3,1509
202011,서울 광진구,2,4,922
202011,서울 광진구,2,5,540
202011,서울 동대문구,1,0,757
202011,서울 동대문구,1,1,778
202011,서울 동대문구,1,2,227
202011,서울 동대문구,1,3,1002
202011,서울 동대문구,1,4,602
202011,서울 동대문구,1,5,544
202011,서울 동대문구,2,0,767
202011,서울 동대문구,2,1,660
202011,서울 동대문구,2,2,214
202011,서울 동대문구,2,3,1530
202011,서울 동대문구,2,4,877
202011,서울 동대문구,2,5,591
202011,서울 중랑구,1,0,969
202011,서울 중랑구,1,1,938
202011,서울 중랑구,1,2,277
202011,서울 중랑구,1,3,1175
202011,서울 중랑구,1,4,779
202011,서울 중랑구,1,5,666
202011,서울 중랑구,2,0,994
202011,서울 중랑구,2,1,836
202011,서울 중랑구,2,2,269
202011,서울 중랑구,2,3,1838
202011,서울 중랑구,2,4,1309
202011,서울 중랑구,2,5,799
202011,서울 성북구,1,0,1089
202011,서울 성북구,1,1,1097
202011,서울 성북구,1,2,348
202011,서울 성북구,1,3,1191
202011,서울 성북구,1,4,784
202011,서울 성북구,1,5,670
202011,서울 성북구,2,0,995
202011,서울 성북구,2,1,1053
202011,서울 성북구,2,2,321
202011,서울 성북구,2,3,1765
202011,서울 성북구,2,4,1129
202011,서울 성북구,2,5,810
202011,서울 강북구,1,0,594
202011,서울 강북구,1,1,600
202011,서울 강북구,1,2,235
202011,서울 강북구,1,3,804
202011,서울 강북구,1,4,577
202011,서울 강북구,1,5,521
202011,서울 강북구,2,0,493
202011,서울 강북구,2,1,562
202011,서울 강북구,2,2,184
202011,서울 강북구,2,3,1207
202011,서울 강북구,2,4,897
202011,서울 강북구,2,5,701
202011,서울 도봉구,1,0,713
202011,서울 도봉구,1,1,589
202011,서울 도봉구,1,2,253
202011,서울 도봉구,1,3,826
202011,서울 도봉구,1,4,568
202011,서울 도봉구,1,5,584
202011,서울 도봉구,2,0,633
202011,서울 도봉구,2,1,544
202011,서울 도봉구,2,2,214
202011,서울 도봉구,2,3,1166
202011,서울 도봉구,2,4,916
202011,서울 도봉구,2,5,635
202011,서울 노원구,1,0,1160
202011,서울 노원구,1,1,1264
202011,서울 노원구,1,2,469
202011,서울 노원구,1,3,1503
202011,서울 노원구,1,4,974
202011,서울 노원구,1,5,788
202011,서울 노원구,2,0,1085
202011,서울 노원구,2,1,1275
202011,서울 노원구,2,2,384
202011,서울 노원구,2,3,2125
202011,서울 노원구,2,4,1545
202011,서울 노원구,2,5,959
202011,서울 은평구,1,0,1013
202011,서울 은평구,1,1,1121
202011,서울 은평구,1,2,372
202011,서울 은평구,1,3,1359
202011,서울 은평구,1,4,794
202011,서울 은평구,1,5,725
202011,서울 은평구,2,0,943
202011,서울 은평구,2,1,1010
202011,서울 은평구,2,2,294
202011,서울 은평구,2,3,1967
202011,서울 은평구,2,4,1271
202011,서울 은평구,2,5,874
202011,서울 서대문구,1,0,737
202011,서울 서대문구,1,1,726
202011,서울 서대문구,1,2,207
202011,서울 서대문구,1,3,878
202011,서울 서대문구,1,4,560
202011,서울 서대문구,1,5,464
202011,서울 서대문구,2,0,700
202011,서울 서대문구,2,1,756
202011,서울 서대문구,2,2,205
202011,서울 서대문구,2,3,1284
202011,서울 서대문구,2,4,833
202011,서울 서대문구,2,5,559
202011,서울 마포구,1,0,929
202011,서울 마포구,1,1,725
202011,서울 마포구,1,2,194
202011,서울 마포구,1,3,1081
202011,서울 마포구,1,4,568
202011,서울 마포구,1,5,432
202011,서울 마포구,2,0,893
202011,서울 마포구,2,1,709
202011,서울 마포구,2,2,154
202011,서울 마포구,2,3,1588
202011,서울 마포구,2,4,833
202011,서울 마포구,2,5,542
202011,서울 양천구,1,0,1015
202011,서울 양천구,1,1,1437
202011,서울 양천구,1,2,542
202011,서울 양천구,1,3,1386
202011,서울 양천구,1,4,878
202011,서울 양천구,1,5,602
202011,서울 양천구,2,0,962
202011,서울 양천구,2,1,1273
202011,서울 양천구,2,2,433
202011,서울 양천구,2,3,1908
202011,서울 양천구,2,4,1353
202011,서울 양천구,2,5,747
202011,서울 강서구,1,0,1346
202011,서울 강서구,1,1,1446
202011,서울 강서구,1,2,435
202011,서울 강서구,1,3,1866
202011,서울 강서구,1,4,987
202011,서울 강서구,1,5,795
202011,서울 강서구,2,0,1330
202011,서울 강서구,2,1,1317
202011,서울 강서구,2,2,403
202011,서울 강서구,2,3,2786
202011,서울 강서구,2,4,1540
202011,서울 강서구,2,5,929
202011,서울 구로구,1,0,1169
202011,서울 구로구,1,1,955
202011,서울 구로구,1,2,285
202011,서울 구로구,1,3,1256
202011,서울 구로구,1,4,815
202011,서울 구로구,1,5,719
202011,서울 구로구,2,0,1116
202011,서울 구로구,2,1,1032
202011,서울 구로구,2,2,256
202011,서울 구로구,2,3,1808
202011,서울 구로구,2,4,1253
202011,서울 구로구,2,5,761
202011,서울 금천구,1,0,464
202011,서울 금천구,1,1,383
202011,서울 금천구,1,2,143
202011,서울 금천구,1,3,696
202011,서울 금천구,1,4,494
202011,서울 금천구,1,5,368
202011,서울 금천구,2,0,394
202011,서울 금천구,2,1,358
202011,서울 금천구,2,2,129
202011,서울 금천구,2,3,1032
202011,서울 금천구,2,4,761
202011,서울 금천구,2,5,398
202011,서울 영등포구,1,0,974
202011,서울 영등포구,1,1,789
202011,서울 영등포구,1,2,219
202011,서울 영등포구,1,3,1350
202011,서울 영등포구,1,4,776
202011,서울 영등포구,1,5,582
202011,서울 영등포구,2,0,890
202011,서울 영등포구,2,1,720
202011,서울 영등포구,2,2,182
202011,서울 영등포구,2,3,1880
202011,서울 영등포구,2,4,1010
202011,서울 영등포구,2,5,733
202011,서울 동작구,1,0,841
202011,서울 동작구,1,1,779
202011,서울 동작구,1,2,236
202011,서울 동작구,1,3,1186
202011,서울 동작구,1,4,661
202011,서울 동작구,1,5,578
202011,서울 동작구,2,0,861
202011,서울 동작구,2,1,678
202011,서울 동작구,2,2,208
202011,서울 동작구,2,3,1635
202011,서울 동작구,2,4,988
202011,서울 동작구,2,5,643
202011,서울 관악구,1,0,741
202011,서울 관악구,1,1,699
202011,서울 관악구,1,2,219
202011,서울 관악구,1,3,1811
202011,서울 관악구,1,4,802
202011,서울 관악구,1,5,729
202011,서울 관악구,2,0,668
202011,서울 관악구,2,1,607
202011,서울 관악구,2,2,208
202011,서울 관악구,2,3,2374
202011,서울 관악구,2,4,1139
202011,서울 관악구,2,5,862
202011,서울 서초구,1,0,912
202011,서울 서초구,1,1,1120
202011,서울 서초구,1,2,344
202011,서울 서초구,1,3,1142
202011,서울 서초구,1,4,665
202011,서울 서초구,1,5,514
202011,서울 서초구,2,0,869
202011,서울 서초구,2,1,1002
202011,서울 서초구,2,2,318
202011,서울 서초구,2,3,1596
202011,서울 서초구,2,4,951
202011,서울 서초구,2,5,553
202011,서울 강남구,1,0,917
202011,서울 강남구,1,1,1267
202011,서울 강남구,1,2,574
202011,서울 강남구,1,3,1589
202011,서울 강남구,1,4,951
202011,서울 강남구,1,5,641
202011,서울 강남구,2,0,865
202011,서울 강남구,2,1,1160
202011,서울 강남구,2,2,464
202011,서울 강남구,2,3,2201
202011,서울 강남구,2,4,1224
202011,서울 강남구,2,5,712
202011,서울 송파구,1,0,1825
202011,서울 송파구,1,1,1807
202011,서울 송파구,1,2,573
202011,서울 송파구,1,3,2255
202011,서울 송파구,1,4,1218
202011,서울 송파구,1,5,973
202011,서울 송파구,2,0,1774
202011,서울 송파구,2,1,1761
202011,서울 송파구,2,2,539
202011,서울 송파구,2,3,3309
202011,서울 송파구,2,4,1827
202011,서울 송파구,2,5,1031
202011,서울 강동구,1,0,1373
202011,서울 강동구,1,1,1417
202011,서울 강동구,1,2,473
202011,서울 강동구,1,3,1454
202011,서울 강동구,1,4,879
202011,서울 강동구,1,5,640
202011,서울 강동구,2,0,1295
202011,서울 강동구,2,1,1320
202011,서울 강동구,2,2,355
202011,서울 강동구,2,3,2253
202011,서울 강동구,2,4,1252
202011,서울 강동구,2,5,718
202012,서울 종로구,1,0,60
202012,서울 종로구,1,1,95
202012,서울 종로구,1,2,49
202012,서울 종로구,1,3,320
202012,서울 종로구,1,4,316
202012,서울 종로구,1,5,276
202012,서울 종로구,2,0,49
202012,서울 종로구,2,1,68
202012,서울 종로구,2,2,50
202012,서울 종로구,2,3,428
202012,서울 종로구,2,4,380
202012,서울 종로구,2,5,288
202012,서울 중구,1,0,49
202012,서울 중구,1,1,69
202012,서울 중구,1,2,27
202012,서울 중구,1,3,272
202012,서울 중구,1,4,232
202012,서울 중구,1,5,195
202012,서울 중구,2,0,44
202012,서울 중구,2,1,52
202012,서울 중구,2,2,20
202012,서울 중구,2,3,373
202012,서울 중구,2,4,313
202012,서울 중구,2,5,237
202012,서울 용산구,1,0,109
202012,서울 용산구,1,1,78
202012,서울 용산구,1,2,78
202012,서울 용산구,1,3,469
202012,서울 용산구,1,4,372
202012,서울 용산구,1,5,322
202012,서울 용산구,2,0,83
202012,서울 용산구,2,1,106
202012,서울 용산구,2,2,61
202012,서울 용산구,2,3,635
202012,서울 용산구,2,4,479
202012,서울 용산구,2,5,380
202012,서울 성동구,1,0,177
202012,서울 성동구,1,1,168
202012,서울 성동구,1,2,98
202012,서울 성동구,1,3,645
202012,서울 성동구,1,4,457
202012,서울 성동구,1,5,377
202012,서울 성동구,2,0,151
202012,서울 성동구,2,1,129
202012,서울 성동구,2,2,56
202012,서울 성동구,2,3,921
202012,서울 성동구,2,4,636
202012,서울 성동구,2,5,427
202012,서울 광진구,1,0,140
202012,서울 광진구,1,1,197
202012,서울 광진구,1,2,114
202012,서울 광진구,1,3,870
202012,서울 광진구,1,4,573
202012,서울 광진구,1,5,485
202012,서울 광진구,2,0,126
202012,서울 광진구,2,1,156
202012,서울 광진구,2,2,89
202012,서울 광진구,2,3,1179
202012,서울 광진구,2,4,939
202012,서울 광진구,2,5,579
202012,서울 동대문구,1,0,162
202012,서울 동대문구,1,1,213
202012,서울 동대문구,1,2,128
202012,서울 동대문구,1,3,859
202012,서울 동대문구,1,4,599
202012,서울 동대문구,1,5,551
202012,서울 동대문구,2,0,163
202012,서울 동대문구,2,1,203
202012,서울 동대문구,2,2,94
202012,서울 동대문구,2,3,1122
202012,서울 동대문구,2,4,892
202012,서울 동대문구,2,5,647
202012,서울 중랑구,1,0,195
202012,서울 중랑구,1,1,228
202012,서울 중랑구,1,2,143
202012,서울 중랑구,1,3,952
202012,서울 중랑구,1,4,830
202012,서울 중랑구,1,5,820
202012,서울 중랑구,2,0,179
202012,서울 중랑구,2,1,184
202012,서울 중랑구,2,2,118
202012,서울 중랑구,2,3,1363
202012,서울 중랑구,2,4,1317
202012,서울 중랑구,2,5,888
202012,서울 성북구,1,0,242
202012,서울 성북구,1,1,290
202012,서울 성북구,1,2,189
202012,서울 성북구,1,3,957
202012,서울 성북구,1,4,741
202012,서울 성북구,1,5,680
202012,서울 성북구,2,0,208
202012,서울 성북구,2,1,268
202012,서울 성북구,2,2,158
202012,서울 성북구,2,3,1259
202012,서울 성북구,2,4,1115
202012,서울 성북구,2,5,822
202012,서울 강북구,1,0,129
202012,서울 강북구,1,1,191
202012,서울 강북구,1,2,102
202012,서울 강북구,1,3,642
202012,서울 강북구,1,4,572
202012,서울 강북구,1,5,566
202012,서울 강북구,2,0,108
202012,서울 강북구,2,1,171
202012,서울 강북구,2,2,101
202012,서울 강북구,2,3,977
202012,서울 강북구,2,4,895
202012,서울 강북구,2,5,738
202012,서울 도봉구,1,0,137
202012,서울 도봉구,1,1,179
